Boundary	Data 1SVJ_NonClosure	Data 1SVJ_NC_err	Background MC 1SVJ_NonClosure	Background MC 1SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.15268	0.03644	-0.14177	0.03228	-0.01091	0.04867
0.32069	-0.14751	0.03577	-0.15361	0.03217	0.00610	0.04810
0.34138	-0.15072	0.03570	-0.14182	0.03218	-0.00890	0.04806
0.36207	-0.14607	0.03538	-0.16107	0.03256	0.01500	0.04808
0.38276	-0.13568	0.03427	-0.14043	0.03176	0.00475	0.04672
0.40345	-0.11265	0.03314	-0.13583	0.03161	0.02318	0.04579
0.42414	-0.11402	0.03266	-0.12892	0.03146	0.01490	0.04535
0.44483	-0.07406	0.03087	-0.10704	0.03022	0.03298	0.04320
0.46552	-0.07444	0.02991	-0.08429	0.02863	0.00985	0.04140
0.48621	-0.06238	0.02890	-0.07937	0.02795	0.01699	0.04021
0.50690	-0.05745	0.02819	-0.09443	0.02748	0.03698	0.03937
0.52759	-0.06782	0.02785	-0.11207	0.02722	0.04425	0.03895
0.54828	-0.06961	0.02754	-0.11247	0.02722	0.04286	0.03872
0.56897	-0.06412	0.02721	-0.10942	0.02753	0.04530	0.03871
0.58966	-0.05465	0.02687	-0.09254	0.02737	0.03789	0.03836
0.61034	-0.04679	0.02616	-0.07754	0.02644	0.03076	0.03719
0.63103	-0.04438	0.02606	-0.07696	0.02664	0.03258	0.03726
0.65172	-0.04919	0.02622	-0.07358	0.02655	0.02439	0.03732
0.67241	-0.03333	0.02591	-0.06978	0.02682	0.03646	0.03730
0.69310	-0.03345	0.02571	-0.07629	0.02691	0.04284	0.03722
0.71379	-0.04702	0.02621	-0.08199	0.02756	0.03496	0.03803
0.73448	-0.04216	0.02636	-0.10219	0.02866	0.06003	0.03894
0.75517	-0.04537	0.02636	-0.09802	0.02865	0.05265	0.03893
0.77586	-0.03492	0.02633	-0.08446	0.02936	0.04954	0.03944
0.79655	-0.03349	0.02616	-0.04514	0.02867	0.01166	0.03881
0.81724	-0.02043	0.02536	-0.01779	0.02777	-0.00265	0.03761
0.83793	-0.02596	0.02483	-0.00769	0.02669	-0.01827	0.03646
0.85862	-0.01666	0.02428	0.00259	0.02626	-0.01925	0.03577
0.87931	-0.01757	0.02402	-0.00552	0.02631	-0.01205	0.03563
0.90000	-0.01930	0.02342	-0.01612	0.02581	-0.00318	0.03485
