Boundary	Data 0SVJ_NonClosure	Data 0SVJ_NC_err	Background MC 0SVJ_NonClosure	Background MC 0SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	0.01255	0.02227	-0.01738	0.01644	0.02993	0.02768
0.32069	0.01241	0.02206	-0.02726	0.01654	0.03967	0.02757
0.34138	0.01753	0.02198	-0.01628	0.01691	0.03381	0.02774
0.36207	0.02358	0.02189	-0.01565	0.01767	0.03922	0.02813
0.38276	0.03235	0.02137	-0.02431	0.01807	0.05666	0.02799
0.40345	0.01553	0.02169	-0.03545	0.01878	0.05098	0.02869
0.42414	0.00207	0.02188	-0.04369	0.01927	0.04576	0.02916
0.44483	0.01268	0.02151	-0.02762	0.01859	0.04030	0.02843
0.46552	0.03096	0.02053	-0.00821	0.01796	0.03917	0.02728
0.48621	0.02567	0.02027	0.00013	0.01747	0.02554	0.02676
0.50690	0.03000	0.01990	-0.00252	0.01722	0.03252	0.02631
0.52759	0.02553	0.01955	-0.00551	0.01690	0.03104	0.02584
0.54828	0.01792	0.01963	-0.01897	0.01722	0.03689	0.02611
0.56897	0.01707	0.01963	-0.01849	0.01739	0.03555	0.02623
0.58966	0.01938	0.01964	-0.02235	0.01756	0.04173	0.02635
0.61034	0.00963	0.01954	-0.01418	0.01718	0.02381	0.02602
0.63103	-0.00019	0.01985	-0.01610	0.01740	0.01591	0.02639
0.65172	0.00681	0.01983	-0.01623	0.01721	0.02303	0.02625
0.67241	0.01675	0.01978	-0.00791	0.01739	0.02466	0.02633
0.69310	0.02001	0.01961	-0.00490	0.01731	0.02491	0.02616
0.71379	0.00159	0.02026	-0.01866	0.01801	0.02025	0.02711
0.73448	-0.01765	0.02111	-0.04625	0.01869	0.02859	0.02820
0.75517	-0.01098	0.02102	-0.03716	0.01881	0.02618	0.02821
0.77586	-0.00407	0.02147	-0.03102	0.01949	0.02696	0.02900
0.79655	0.00120	0.02153	-0.02857	0.02037	0.02977	0.02964
0.81724	0.02832	0.02072	0.00038	0.02011	0.02793	0.02887
0.83793	0.02292	0.02027	0.01772	0.01985	0.00519	0.02837
0.85862	0.02663	0.02006	0.02123	0.02000	0.00540	0.02833
0.87931	0.02939	0.01987	0.02268	0.01992	0.00671	0.02814
0.90000	0.04123	0.01910	0.01608	0.01976	0.02516	0.02748
