Boundary	Data 2PSVJ_NonClosure	Data 2PSVJ_NC_err	Background MC 2PSVJ_NonClosure	Background MC 2PSVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.32212	0.68741	-1.58290	2.54601	1.26079	2.63717
0.32069	-0.13122	0.59402	-1.17508	2.10335	1.04385	2.18562
0.34138	0.34000	0.33348	-0.65177	1.53637	0.99177	1.57215
0.36207	0.23810	0.38546	-0.62814	1.50076	0.86624	1.54947
0.38276	0.15909	0.41123	-0.51781	1.39107	0.67690	1.45058
0.40345	0.00727	0.42412	-0.31846	1.19785	0.32573	1.27071
0.42414	0.17236	0.35163	-0.08207	0.95467	0.25443	1.01737
0.44483	0.10000	0.36687	0.59719	0.29477	-0.49719	0.47062
0.46552	-0.06061	0.41636	0.84107	0.14220	-0.90168	0.43998
0.48621	-0.34118	0.51490	0.83108	0.14844	-1.17226	0.53587
0.50690	0.01786	0.35571	0.78464	0.17938	-0.76678	0.39837
0.52759	-0.00806	0.35247	0.76081	0.19576	-0.76887	0.40318
0.54828	0.03870	0.32529	0.77087	0.17924	-0.73217	0.37140
0.56897	-0.13777	0.37644	0.77316	0.16554	-0.91093	0.41124
0.58966	-0.15056	0.36357	0.42812	0.49870	-0.57868	0.61716
0.61034	-0.03723	0.31447	0.43331	0.46421	-0.47054	0.56070
0.63103	-0.04035	0.30138	0.42544	0.45510	-0.46580	0.54584
0.65172	0.00649	0.27520	0.46020	0.40142	-0.45371	0.48670
0.67241	-0.05675	0.27335	0.43310	0.40282	-0.48985	0.48681
0.69310	-0.21569	0.30456	0.41153	0.39794	-0.62722	0.50111
0.71379	-0.35746	0.34109	0.19330	0.52263	-0.55076	0.62409
0.73448	-0.46241	0.35242	-0.20097	0.76190	-0.26143	0.83945
0.75517	-0.36523	0.31513	-0.19743	0.73041	-0.16780	0.79549
0.77586	-0.35556	0.30231	-0.22336	0.72030	-0.13219	0.78116
0.79655	-0.35356	0.29148	-0.16590	0.66385	-0.18766	0.72502
0.81724	-0.37467	0.28654	-0.69570	0.95385	0.32102	0.99596
0.83793	-0.27645	0.24975	-0.68688	0.87963	0.41044	0.91440
0.85862	-0.34912	0.25235	-0.66535	0.82640	0.31623	0.86407
0.87931	-0.28552	0.22924	-0.07462	0.51060	-0.21090	0.55969
0.90000	-0.38080	0.23397	-0.23067	0.55236	-0.15013	0.59987
