Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.43229	0.75348	-1.57886	2.54566	1.14656	2.65482
0.32069	-0.22549	0.65096	-1.17198	2.10314	0.94649	2.20158
0.34138	0.30526	0.35284	-0.64935	1.53617	0.95461	1.57617
0.36207	0.19328	0.41073	-0.62576	1.50053	0.81904	1.55573
0.38276	0.10963	0.43838	-0.52059	1.39589	0.63021	1.46311
0.40345	-0.00198	0.43847	-0.32023	1.20134	0.31825	1.27885
0.42414	0.17726	0.35831	-0.08333	0.95747	0.26059	1.02232
0.44483	0.15789	0.35302	0.59658	0.29572	-0.43868	0.46051
0.46552	-0.00758	0.40492	0.84113	0.14233	-0.84870	0.42921
0.48621	-0.28939	0.50072	0.83113	0.14856	-1.12052	0.52230
0.50690	0.05714	0.34596	0.78451	0.17960	-0.72736	0.38980
0.52759	0.02673	0.34441	0.76163	0.19563	-0.73490	0.39609
0.54828	0.06995	0.31829	0.77170	0.17910	-0.70175	0.36522
0.56897	-0.10652	0.36991	0.77440	0.16535	-0.88092	0.40518
0.58966	-0.12416	0.35863	0.42915	0.49930	-0.55330	0.61475
0.61034	-0.01582	0.31085	0.43427	0.46471	-0.45009	0.55909
0.63103	-0.02273	0.29888	0.42750	0.45500	-0.45022	0.54439
0.65172	0.02178	0.27320	0.46178	0.40175	-0.44000	0.48584
0.67241	-0.08598	0.28316	0.43327	0.40427	-0.51925	0.49357
0.69310	-0.22808	0.31071	0.41111	0.39975	-0.63919	0.50630
0.71379	-0.37913	0.34810	0.19252	0.52514	-0.57165	0.63003
0.73448	-0.48687	0.35983	-0.20548	0.76763	-0.28139	0.84778
0.75517	-0.38903	0.32195	-0.20024	0.73523	-0.18878	0.80263
0.77586	-0.37982	0.30897	-0.22540	0.72473	-0.15443	0.78784
0.79655	-0.37715	0.29775	-0.16845	0.66827	-0.20870	0.73160
0.81724	-0.38837	0.29070	-0.70310	0.96158	0.31473	1.00456
0.83793	-0.30075	0.25592	-0.69416	0.88645	0.39340	0.92265
0.85862	-0.37477	0.25845	-0.67220	0.83214	0.29743	0.87135
0.87931	-0.30778	0.23425	-0.07919	0.51477	-0.22859	0.56556
0.90000	-0.40499	0.23945	-0.23578	0.55675	-0.16921	0.60606
