Boundary	Data 1SVJ_NonClosure	Data 1SVJ_NC_err	Background MC 1SVJ_NonClosure	Background MC 1SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.10959	0.02332	-0.07440	0.03014	-0.03520	0.03810
0.32069	-0.09816	0.02296	-0.05411	0.02983	-0.04405	0.03764
0.34138	-0.06432	0.02253	-0.04588	0.02990	-0.01844	0.03744
0.36207	-0.04931	0.02247	-0.06003	0.03183	0.01072	0.03896
0.38276	-0.05345	0.02231	-0.05154	0.03199	-0.00191	0.03900
0.40345	-0.04043	0.02217	-0.05271	0.03199	0.01228	0.03892
0.42414	-0.02995	0.02203	-0.05999	0.03242	0.03004	0.03920
0.44483	-0.03994	0.02228	-0.06873	0.03359	0.02880	0.04031
0.46552	-0.04507	0.02201	-0.06653	0.03286	0.02147	0.03955
0.48621	-0.06059	0.02226	-0.06104	0.03264	0.00045	0.03951
0.50690	-0.06073	0.02216	-0.05819	0.03214	-0.00255	0.03904
0.52759	-0.05828	0.02163	-0.05601	0.03107	-0.00227	0.03786
0.54828	-0.04145	0.02110	-0.05566	0.03072	0.01421	0.03727
0.56897	-0.04249	0.02089	-0.05245	0.02983	0.00996	0.03642
0.58966	-0.05681	0.02094	-0.05518	0.02973	-0.00164	0.03637
0.61034	-0.05472	0.01998	-0.05965	0.02865	0.00493	0.03493
0.63103	-0.06263	0.01986	-0.05454	0.02779	-0.00808	0.03416
0.65172	-0.06616	0.01962	-0.05513	0.02733	-0.01104	0.03364
0.67241	-0.07034	0.01938	-0.06143	0.02726	-0.00892	0.03345
0.69310	-0.06724	0.01879	-0.04817	0.02634	-0.01906	0.03235
0.71379	-0.05142	0.01810	-0.04868	0.02574	-0.00274	0.03147
0.73448	-0.05077	0.01766	-0.03995	0.02491	-0.01082	0.03053
0.75517	-0.04858	0.01702	-0.04080	0.02410	-0.00778	0.02951
0.77586	-0.03525	0.01633	-0.03616	0.02342	0.00090	0.02855
0.79655	-0.03120	0.01575	-0.02626	0.02255	-0.00494	0.02750
0.81724	-0.03072	0.01527	-0.01720	0.02172	-0.01351	0.02655
0.83793	-0.02944	0.01471	-0.01135	0.02089	-0.01809	0.02554
0.85862	-0.03263	0.01427	-0.02076	0.02069	-0.01187	0.02513
0.87931	-0.03316	0.01386	-0.01451	0.01997	-0.01865	0.02431
0.90000	-0.02963	0.01322	0.00575	0.01888	-0.03538	0.02305
