Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	0.02512	0.04495	-0.09908	0.07559	0.12420	0.08794
0.32069	0.01996	0.04460	-0.06270	0.07069	0.08265	0.08359
0.34138	-0.00065	0.04522	-0.04259	0.06940	0.04194	0.08283
0.36207	-0.03656	0.04677	0.00193	0.06582	-0.03849	0.08074
0.38276	-0.05752	0.04683	-0.00763	0.06538	-0.04989	0.08042
0.40345	-0.04468	0.04582	0.02096	0.06307	-0.06564	0.07796
0.42414	-0.07629	0.04712	-0.01697	0.06432	-0.05932	0.07973
0.44483	-0.08928	0.04720	-0.04657	0.06532	-0.04271	0.08059
0.46552	-0.07753	0.04560	-0.06776	0.06523	-0.00977	0.07959
0.48621	-0.06745	0.04454	-0.09369	0.06506	0.02624	0.07884
0.50690	-0.05826	0.04344	-0.10054	0.06483	0.04228	0.07803
0.52759	-0.05799	0.04240	-0.11550	0.06508	0.05751	0.07768
0.54828	-0.06499	0.04201	-0.11079	0.06447	0.04579	0.07695
0.56897	-0.07625	0.04160	-0.12372	0.06384	0.04747	0.07620
0.58966	-0.07294	0.04090	-0.12795	0.06296	0.05501	0.07508
0.61034	-0.08347	0.03961	-0.11165	0.06044	0.02819	0.07227
0.63103	-0.06151	0.03804	-0.11970	0.06047	0.05819	0.07143
0.65172	-0.08826	0.03847	-0.11628	0.05932	0.02802	0.07070
0.67241	-0.08899	0.03771	-0.13216	0.05939	0.04317	0.07035
0.69310	-0.06705	0.03590	-0.12303	0.05758	0.05598	0.06786
0.71379	-0.06929	0.03518	-0.13948	0.05700	0.07020	0.06698
0.73448	-0.06959	0.03434	-0.11382	0.05451	0.04423	0.06442
0.75517	-0.08576	0.03378	-0.09854	0.05231	0.01277	0.06226
0.77586	-0.07477	0.03252	-0.07124	0.05096	-0.00353	0.06045
0.79655	-0.09094	0.03204	-0.06573	0.04892	-0.02522	0.05848
0.81724	-0.09811	0.03115	-0.05847	0.04711	-0.03965	0.05647
0.83793	-0.08700	0.02964	-0.06138	0.04585	-0.02562	0.05460
0.85862	-0.08938	0.02863	-0.07050	0.04427	-0.01888	0.05272
0.87931	-0.09740	0.02782	-0.06607	0.04273	-0.03134	0.05099
0.90000	-0.07935	0.02598	-0.08097	0.04149	0.00162	0.04895
