Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	0.09723	0.37370	-0.01701	0.68751	0.11424	0.78251
0.32069	0.22500	0.31364	0.16231	0.56152	0.06269	0.64318
0.34138	0.09800	0.35593	0.26848	0.47869	-0.17048	0.59651
0.36207	0.03589	0.38339	0.25460	0.47131	-0.21871	0.60756
0.38276	-0.04825	0.39316	0.25244	0.47241	-0.30070	0.61461
0.40345	-0.05350	0.38297	0.09099	0.56999	-0.14449	0.68670
0.42414	-0.04514	0.37949	0.09247	0.55408	-0.13761	0.67158
0.44483	0.03774	0.32558	-1.36728	1.83976	1.40501	1.86835
0.46552	-0.14837	0.36866	-1.25519	1.71667	1.10682	1.75581
0.48621	-0.47368	0.48254	-1.20619	1.69914	0.73251	1.76633
0.50690	-0.07624	0.32041	-0.76800	1.33039	0.69176	1.36843
0.52759	-0.00061	0.29811	-0.85166	1.33651	0.85106	1.36936
0.54828	-0.02802	0.31672	-0.95834	1.41007	0.93033	1.44520
0.56897	-0.07862	0.34015	-0.79582	1.25717	0.71720	1.30237
0.58966	-0.14559	0.34628	-0.76178	1.20894	0.61619	1.25755
0.61034	-0.28704	0.38035	-0.75431	1.19497	0.46727	1.25404
0.63103	-0.19854	0.35563	-0.81593	1.21498	0.61739	1.26596
0.65172	-0.12108	0.33233	-0.99774	1.37360	0.87666	1.41323
0.67241	-0.14956	0.32521	-0.97509	1.38420	0.82553	1.42189
0.69310	-0.12000	0.30685	-0.93938	1.36343	0.81938	1.39754
0.71379	-0.07616	0.29339	0.07664	0.45390	-0.15280	0.54046
0.73448	-0.04743	0.28988	-0.03364	0.51676	-0.01380	0.59251
0.75517	-0.00020	0.27097	-0.10483	0.54525	0.10463	0.60887
0.77586	0.11705	0.24016	0.00342	0.48405	0.11363	0.54035
0.79655	0.05989	0.25302	0.17382	0.38714	-0.11394	0.46249
0.81724	0.04143	0.25064	0.35138	0.30875	-0.30994	0.39768
0.83793	-0.07124	0.27186	0.33850	0.29777	-0.40974	0.40321
0.85862	-0.02501	0.25062	0.44579	0.24092	-0.47079	0.34764
0.87931	-0.05173	0.25799	0.43942	0.23387	-0.49115	0.34822
0.90000	-0.20499	0.25322	0.01724	0.54157	-0.22223	0.59784
