Boundary	Data 1SVJ_NonClosure	Data 1SVJ_NC_err	Background MC 1SVJ_NonClosure	Background MC 1SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.08325	0.07479	-0.09676	0.12218	0.01351	0.14326
0.32069	-0.09199	0.07542	-0.12145	0.12742	0.02945	0.14807
0.34138	-0.10188	0.07530	-0.17863	0.14013	0.07675	0.15908
0.36207	-0.04941	0.07203	-0.19366	0.14548	0.14426	0.16234
0.38276	-0.02049	0.06918	-0.18232	0.13853	0.16183	0.15485
0.40345	-0.02167	0.06923	-0.12107	0.13865	0.09940	0.15497
0.42414	-0.01254	0.06897	-0.13081	0.14203	0.11827	0.15789
0.44483	0.02877	0.06694	-0.09094	0.16323	0.11971	0.17642
0.46552	0.04457	0.06486	-0.02866	0.15512	0.07322	0.16813
0.48621	0.03635	0.06603	-0.03584	0.15710	0.07219	0.17041
0.50690	0.04441	0.06255	-0.05971	0.15156	0.10412	0.16396
0.52759	0.03820	0.06226	-0.06510	0.14750	0.10329	0.16010
0.54828	0.01360	0.06386	-0.06336	0.14800	0.07697	0.16119
0.56897	0.00129	0.06485	-0.08103	0.14378	0.08232	0.15772
0.58966	-0.01690	0.06623	0.04042	0.13087	-0.05732	0.14668
0.61034	-0.04481	0.06518	0.06763	0.12007	-0.11244	0.13662
0.63103	-0.06429	0.06695	0.04530	0.12372	-0.10960	0.14067
0.65172	0.01176	0.06147	0.00526	0.12379	0.00650	0.13822
0.67241	-0.05260	0.06291	0.05754	0.11589	-0.11015	0.13187
0.69310	-0.04180	0.06115	0.03118	0.11991	-0.07298	0.13461
0.71379	-0.07136	0.06529	0.10458	0.10639	-0.17594	0.12483
0.73448	-0.10709	0.06814	0.09299	0.10235	-0.20008	0.12295
0.75517	-0.12849	0.06865	0.09890	0.09927	-0.22739	0.12070
0.77586	-0.15723	0.07056	0.12567	0.09922	-0.28290	0.12175
0.79655	-0.19115	0.07194	0.14223	0.11114	-0.33337	0.13239
0.81724	-0.17752	0.07087	0.12195	0.11019	-0.29947	0.13101
0.83793	-0.12684	0.06260	0.06048	0.10622	-0.18731	0.12329
0.85862	-0.12230	0.06130	0.11651	0.09835	-0.23881	0.11589
0.87931	-0.12547	0.05991	0.07450	0.09949	-0.19997	0.11613
0.90000	-0.05865	0.04855	0.03322	0.10344	-0.09187	0.11426
