Boundary	Data 2PSVJ_NonClosure	Data 2PSVJ_NC_err	Background MC 2PSVJ_NonClosure	Background MC 2PSVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	0.05424	0.37953	-0.01441	0.68582	0.06864	0.78383
0.32069	0.18261	0.32089	0.16437	0.56020	0.01824	0.64560
0.34138	0.09836	0.35532	0.27012	0.47778	-0.17176	0.59542
0.36207	0.03601	0.38289	0.25652	0.47027	-0.22051	0.60643
0.38276	-0.04812	0.39259	0.25436	0.47138	-0.30248	0.61345
0.40345	-0.05324	0.38235	0.09322	0.56878	-0.14646	0.68534
0.42414	-0.04501	0.37893	0.09458	0.55299	-0.13960	0.67036
0.44483	0.04630	0.32230	-1.36539	1.83958	1.41169	1.86760
0.46552	-0.13805	0.36487	-1.25338	1.71652	1.11534	1.75487
0.48621	-0.46004	0.47748	-1.20563	1.69909	0.74559	1.76491
0.50690	-0.06524	0.31672	-0.76626	1.32870	0.70102	1.36593
0.52759	0.00952	0.29472	-0.84983	1.33484	0.85936	1.36699
0.54828	-0.01804	0.31331	-0.95630	1.40822	0.93826	1.44265
0.56897	-0.06814	0.33651	-0.79417	1.25572	0.72604	1.30003
0.58966	-0.13434	0.34250	-0.76022	1.20762	0.62588	1.25525
0.61034	-0.31827	0.38656	-0.75278	1.19368	0.43451	1.25472
0.63103	-0.22999	0.36201	-0.80981	1.20842	0.57982	1.26148
0.65172	-0.15200	0.33856	-0.98975	1.36504	0.83775	1.40640
0.67241	-0.17869	0.33054	-0.96944	1.37599	0.79075	1.41513
0.69310	-0.14589	0.31135	-0.93397	1.35544	0.78809	1.39074
0.71379	-0.08929	0.29566	0.07348	0.45361	-0.16276	0.54146
0.73448	-0.08842	0.29862	-0.03480	0.51492	-0.05361	0.59524
0.75517	-0.03807	0.27881	-0.10578	0.54326	0.06771	0.61063
0.77586	0.07978	0.24783	0.00675	0.48013	0.07302	0.54032
0.79655	0.02272	0.26063	0.17397	0.38532	-0.15125	0.46518
0.81724	0.00694	0.25748	0.35080	0.30760	-0.34385	0.40114
0.83793	-0.10763	0.27880	0.33747	0.29683	-0.44510	0.40723
0.85862	-0.05086	0.25258	0.44281	0.24051	-0.49367	0.34877
0.87931	-0.07783	0.25986	0.43670	0.23348	-0.51452	0.34934
0.90000	-0.21599	0.25286	0.01732	0.53921	-0.23331	0.59555
