Boundary	Data 3SVJ_NonClosure	Data 3SVJ_NC_err	Background MC 3SVJ_NonClosure	Background MC 3SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.11292	0.15352	0.14132	0.18913	-0.25424	0.24359
0.31897	-0.11292	0.15352	0.14132	0.18913	-0.25424	0.24359
0.33793	-0.14403	0.16305	0.12993	0.20114	-0.27397	0.25893
0.35690	-0.14403	0.16305	0.12993	0.20114	-0.27397	0.25893
0.37586	-0.01361	0.14432	0.04247	0.20113	-0.05608	0.24755
0.39483	-0.01361	0.14432	0.04247	0.20113	-0.05608	0.24755
0.41379	-0.13479	0.16726	-0.10961	0.22117	-0.02518	0.27730
0.43276	-0.13479	0.16726	-0.10961	0.22117	-0.02518	0.27730
0.45172	0.06609	0.13367	-0.27394	0.23326	0.34004	0.26885
0.47069	0.02807	0.13310	-0.23053	0.22109	0.25861	0.25806
0.48966	0.10472	0.12786	-0.26243	0.22816	0.36715	0.26154
0.50862	0.07624	0.12356	-0.22066	0.21136	0.29691	0.24483
0.52759	0.09728	0.12539	-0.23872	0.21487	0.33601	0.24879
0.54655	0.12780	0.11891	-0.20237	0.21183	0.33017	0.24292
0.56552	0.13103	0.11797	-0.20151	0.20831	0.33255	0.23939
0.58448	0.13515	0.11255	-0.25545	0.21355	0.39060	0.24139
0.60345	0.02549	0.12074	-0.24521	0.19171	0.27070	0.22657
0.62241	-0.05885	0.13821	-0.27055	0.20261	0.21170	0.24527
0.64138	-0.09119	0.13542	-0.25028	0.18527	0.15909	0.22949
0.66034	-0.08228	0.13932	-0.20090	0.18239	0.11863	0.22951
0.67931	-0.09639	0.13093	-0.16927	0.16620	0.07289	0.21158
0.69828	-0.18824	0.14977	-0.12109	0.16359	-0.06715	0.22180
0.71724	-0.22233	0.14517	-0.08329	0.15003	-0.13904	0.20876
0.73621	-0.22942	0.14264	-0.08114	0.14357	-0.14828	0.20238
0.75517	-0.22364	0.14115	-0.08776	0.14087	-0.13588	0.19942
0.77414	-0.13356	0.12583	-0.14481	0.14099	0.01125	0.18898
0.79310	-0.13844	0.12570	-0.15221	0.13990	0.01377	0.18807
0.81207	-0.15444	0.12169	-0.18308	0.13310	0.02865	0.18035
0.83103	-0.15481	0.12074	-0.16142	0.12795	0.00661	0.17593
0.85000	-0.07210	0.10664	-0.21124	0.12145	0.13914	0.16162
