Boundary	Data 1SVJ_NonClosure	Data 1SVJ_NC_err	Background MC 1SVJ_NonClosure	Background MC 1SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.02876	0.02681	-0.04826	0.02321	0.01950	0.03546
0.31897	-0.02876	0.02681	-0.04826	0.02321	0.01950	0.03546
0.33793	-0.01937	0.02736	-0.04025	0.02401	0.02088	0.03640
0.35690	-0.01937	0.02736	-0.04025	0.02401	0.02088	0.03640
0.37586	-0.01308	0.02769	-0.03164	0.02434	0.01856	0.03687
0.39483	-0.01308	0.02769	-0.03164	0.02434	0.01856	0.03687
0.41379	0.00171	0.02757	-0.01718	0.02440	0.01889	0.03682
0.43276	0.00171	0.02757	-0.01718	0.02440	0.01889	0.03682
0.45172	0.01345	0.02749	-0.02346	0.02454	0.03691	0.03686
0.47069	0.01641	0.02592	-0.03381	0.02343	0.05022	0.03494
0.48966	0.02195	0.02709	-0.04146	0.02499	0.06341	0.03685
0.50862	0.02111	0.02551	-0.04241	0.02350	0.06353	0.03468
0.52759	0.02117	0.02682	-0.04537	0.02488	0.06654	0.03658
0.54655	0.03333	0.02610	-0.04567	0.02426	0.07901	0.03563
0.56552	0.03108	0.02606	-0.04433	0.02414	0.07541	0.03552
0.58448	0.01973	0.02604	-0.05146	0.02376	0.07119	0.03525
0.60345	0.00174	0.02500	-0.04696	0.02249	0.04870	0.03363
0.62241	-0.00272	0.02629	-0.05010	0.02347	0.04738	0.03524
0.64138	-0.00108	0.02446	-0.05578	0.02215	0.05469	0.03300
0.66034	-0.00212	0.02555	-0.06819	0.02321	0.06607	0.03452
0.67931	-0.01041	0.02406	-0.06506	0.02158	0.05465	0.03231
0.69828	-0.01173	0.02501	-0.06305	0.02250	0.05133	0.03364
0.71724	-0.01193	0.02318	-0.04564	0.02082	0.03371	0.03115
0.73621	-0.00702	0.02231	-0.04657	0.02014	0.03955	0.03005
0.75517	-0.00749	0.02219	-0.04508	0.02001	0.03759	0.02988
0.77414	0.00332	0.02105	-0.03642	0.01898	0.03975	0.02835
0.79310	0.00136	0.02098	-0.03400	0.01882	0.03536	0.02818
0.81207	-0.00445	0.02018	-0.03249	0.01783	0.02804	0.02693
0.83103	-0.00360	0.02005	-0.02976	0.01768	0.02616	0.02673
0.85000	-0.00223	0.01893	-0.02994	0.01670	0.02771	0.02524
