Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	0.40870	0.22952	0.47201	0.29160	-0.06332	0.37110
0.32069	0.28854	0.27089	0.49099	0.27479	-0.20245	0.38586
0.34138	0.35619	0.23807	0.48266	0.26965	-0.12647	0.35970
0.36207	0.45474	0.19862	0.48908	0.26185	-0.03434	0.32865
0.38276	0.45763	0.19055	0.55006	0.22806	-0.09244	0.29719
0.40345	0.29688	0.23243	0.51098	0.24249	-0.21411	0.33589
0.42414	0.28078	0.22638	0.49901	0.23955	-0.21824	0.32959
0.44483	0.26766	0.22744	0.52083	0.21962	-0.25316	0.31617
0.46552	0.29499	0.21167	0.23101	0.44734	0.06398	0.49489
0.48621	0.40163	0.17346	0.19132	0.45331	0.21032	0.48537
0.50690	0.33170	0.18892	0.07939	0.50041	0.25231	0.53489
0.52759	0.29825	0.19169	0.10891	0.47409	0.18934	0.51137
0.54828	0.34646	0.17325	0.12565	0.45172	0.22081	0.48380
0.56897	0.38537	0.15857	-0.01745	0.50066	0.40281	0.52517
0.58966	0.33861	0.16592	-0.33278	0.66325	0.67139	0.68369
0.61034	0.38402	0.14856	-0.32421	0.62233	0.70823	0.63982
0.63103	0.39466	0.14126	-0.57764	0.71835	0.97231	0.73211
0.65172	0.27093	0.16454	-0.61482	0.70630	0.88575	0.72521
0.67241	0.29345	0.15371	-0.48320	0.62978	0.77666	0.64826
0.69310	0.23043	0.16316	-0.50274	0.61289	0.73317	0.63424
0.71379	0.23633	0.15913	-0.49361	0.58858	0.72994	0.60972
0.73448	0.15626	0.16937	-0.00508	0.38573	0.16134	0.42128
0.75517	0.09804	0.17546	-0.02920	0.37649	0.12723	0.41537
0.77586	0.04279	0.17942	0.16533	0.33130	-0.12254	0.37676
0.79655	-0.00081	0.17855	0.18744	0.30779	-0.18825	0.35583
0.81724	-0.01632	0.17632	-0.05734	0.39989	0.04102	0.43703
0.83793	0.02045	0.16323	0.01025	0.35555	0.01020	0.39123
0.85862	-0.03718	0.16498	0.08441	0.32614	-0.12158	0.36549
0.87931	0.00439	0.15195	0.25135	0.25349	-0.24695	0.29554
0.90000	-0.03881	0.14950	0.11460	0.27881	-0.15341	0.31636
