Boundary	Data 0SVJ_NonClosure	Data 0SVJ_NC_err	Background MC 0SVJ_NonClosure	Background MC 0SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.07639	0.01395	-0.06851	0.01649	-0.00788	0.02160
0.32069	-0.06743	0.01379	-0.05792	0.01631	-0.00951	0.02136
0.34138	-0.05206	0.01384	-0.05242	0.01681	0.00035	0.02177
0.36207	-0.04608	0.01398	-0.04947	0.01749	0.00339	0.02239
0.38276	-0.04460	0.01384	-0.04353	0.01756	-0.00107	0.02236
0.40345	-0.03769	0.01391	-0.03721	0.01770	-0.00048	0.02252
0.42414	-0.02876	0.01390	-0.04305	0.01802	0.01429	0.02276
0.44483	-0.03480	0.01405	-0.04321	0.01839	0.00842	0.02315
0.46552	-0.03354	0.01383	-0.04020	0.01796	0.00666	0.02267
0.48621	-0.03803	0.01390	-0.03932	0.01804	0.00129	0.02278
0.50690	-0.03683	0.01385	-0.03009	0.01785	-0.00674	0.02259
0.52759	-0.02994	0.01346	-0.02992	0.01760	-0.00002	0.02216
0.54828	-0.02177	0.01327	-0.02584	0.01749	0.00406	0.02195
0.56897	-0.02627	0.01322	-0.02758	0.01735	0.00131	0.02181
0.58966	-0.03343	0.01319	-0.02306	0.01706	-0.01037	0.02157
0.61034	-0.03501	0.01266	-0.02717	0.01639	-0.00784	0.02071
0.63103	-0.03928	0.01258	-0.02733	0.01626	-0.01195	0.02056
0.65172	-0.04425	0.01248	-0.02817	0.01606	-0.01609	0.02034
0.67241	-0.04721	0.01232	-0.03480	0.01606	-0.01240	0.02025
0.69310	-0.04642	0.01197	-0.02700	0.01556	-0.01942	0.01963
0.71379	-0.04020	0.01167	-0.02214	0.01512	-0.01807	0.01910
0.73448	-0.03838	0.01139	-0.01719	0.01481	-0.02119	0.01868
0.75517	-0.03321	0.01095	-0.01814	0.01440	-0.01506	0.01809
0.77586	-0.02621	0.01058	-0.01453	0.01409	-0.01168	0.01762
0.79655	-0.02426	0.01027	-0.00197	0.01348	-0.02229	0.01694
0.81724	-0.02101	0.00994	-0.00187	0.01313	-0.01914	0.01647
0.83793	-0.01505	0.00953	0.00506	0.01260	-0.02011	0.01580
0.85862	-0.01692	0.00925	0.00116	0.01242	-0.01808	0.01548
0.87931	-0.01204	0.00895	0.00474	0.01209	-0.01678	0.01504
0.90000	-0.00323	0.00850	0.01695	0.01156	-0.02018	0.01435
