Boundary	Data 3PSVJ_NonClosure	Data 3PSVJ_NC_err	Background MC 3PSVJ_NonClosure	Background MC 3PSVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	nan	nan	nan	nan	nan	nan
0.32069	nan	nan	nan	nan	nan	nan
0.34138	nan	nan	nan	nan	nan	nan
0.36207	nan	nan	nan	nan	nan	nan
0.38276	nan	nan	nan	nan	nan	nan
0.40345	nan	nan	0.23569	1.47859	nan	nan
0.42414	nan	nan	0.23569	1.47859	nan	nan
0.44483	nan	nan	0.10352	1.69335	nan	nan
0.46552	nan	nan	-0.03164	1.91843	nan	nan
0.48621	-inf	nan	-0.03100	1.91694	-inf	nan
0.50690	-inf	nan	0.65824	0.58889	-inf	nan
0.52759	-inf	nan	0.02526	1.67958	-inf	nan
0.54828	-inf	nan	0.21869	1.32045	-inf	nan
0.56897	-inf	nan	-0.58787	2.54322	-inf	nan
0.58966	-1.00000	3.74166	-0.48061	2.20028	-0.51939	4.34065
0.61034	-1.00000	3.74166	-0.49221	2.12799	-0.50779	4.30446
0.63103	-1.00000	3.74166	-0.04807	1.52896	-0.95193	4.04200
0.65172	0.00000	1.73205	-0.41355	1.93904	0.41355	2.59998
0.67241	nan	nan	-6.50382	10.67969	nan	nan
0.69310	0.50000	0.79057	-7.28014	11.61298	7.78014	11.63986
0.71379	0.50000	0.79057	-3.53066	6.45467	4.03066	6.50290
0.73448	0.50000	0.79057	-3.17034	5.84873	3.67034	5.90191
0.75517	0.50000	0.79057	-3.55277	6.31764	4.05277	6.36691
0.77586	0.50000	0.79057	-2.99991	5.49684	3.49991	5.55340
0.79655	0.50000	0.79057	-1.20737	3.06741	1.70737	3.16765
0.81724	0.00000	1.41421	-0.89872	2.55595	0.89872	2.92111
0.83793	-0.50000	2.03101	-1.12351	2.72635	0.62351	3.39971
0.85862	-0.50000	2.03101	-0.38402	1.63648	-0.11598	2.60827
0.87931	-3.50000	6.62382	-1.02557	2.25433	-2.47443	6.99693
0.90000	-4.25000	6.37868	-0.79855	1.89315	-3.45145	6.65369
