Boundary	Data 0SVJ_NonClosure	Data 0SVJ_NC_err	Background MC 0SVJ_NonClosure	Background MC 0SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.17071	0.03542	-0.08042	0.03450	-0.09029	0.04945
0.32069	-0.14883	0.03480	-0.08402	0.03598	-0.06480	0.05006
0.34138	-0.16228	0.03655	-0.10029	0.03740	-0.06199	0.05230
0.36207	-0.16681	0.03707	-0.10140	0.03926	-0.06541	0.05399
0.38276	-0.15644	0.03615	-0.08995	0.03795	-0.06648	0.05241
0.40345	-0.14507	0.03605	-0.08811	0.03788	-0.05697	0.05229
0.42414	-0.11147	0.03526	-0.07534	0.03685	-0.03614	0.05100
0.44483	-0.10095	0.03516	-0.07611	0.03765	-0.02483	0.05152
0.46552	-0.08796	0.03411	-0.07759	0.03834	-0.01036	0.05132
0.48621	-0.08929	0.03428	-0.07594	0.03996	-0.01335	0.05264
0.50690	-0.09359	0.03451	-0.08368	0.03983	-0.00991	0.05270
0.52759	-0.09167	0.03398	-0.07640	0.03869	-0.01527	0.05149
0.54828	-0.06620	0.03320	-0.08451	0.03911	0.01831	0.05130
0.56897	-0.06837	0.03331	-0.09166	0.03927	0.02329	0.05150
0.58966	-0.06141	0.03316	-0.08186	0.03856	0.02045	0.05086
0.61034	-0.04418	0.03148	-0.04474	0.03550	0.00056	0.04745
0.63103	-0.03455	0.03134	-0.05088	0.03657	0.01633	0.04816
0.65172	-0.03377	0.03137	-0.05818	0.03646	0.02441	0.04810
0.67241	-0.04134	0.03176	-0.07192	0.03758	0.03058	0.04921
0.69310	-0.04972	0.03149	-0.07694	0.03654	0.02722	0.04824
0.71379	-0.04436	0.03133	-0.07655	0.03667	0.03219	0.04824
0.73448	-0.05090	0.03150	-0.07855	0.03702	0.02765	0.04861
0.75517	-0.05127	0.03099	-0.08420	0.03640	0.03293	0.04780
0.77586	-0.04663	0.03087	-0.06887	0.03553	0.02224	0.04707
0.79655	-0.03822	0.03053	-0.06208	0.03535	0.02387	0.04671
0.81724	-0.03124	0.03014	-0.05649	0.03593	0.02524	0.04690
0.83793	-0.03439	0.02960	-0.06878	0.03572	0.03439	0.04639
0.85862	-0.04715	0.02973	-0.06354	0.03535	0.01640	0.04619
0.87931	-0.03234	0.02877	-0.08061	0.03591	0.04827	0.04601
0.90000	-0.04666	0.02530	-0.08716	0.03241	0.04051	0.04112
