Boundary	Data 1SVJ_NonClosure	Data 1SVJ_NC_err	Background MC 1SVJ_NonClosure	Background MC 1SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	0.01151	0.02228	0.01008	0.02768	0.00143	0.03553
225.86207	0.00903	0.02231	0.00996	0.02771	-0.00093	0.03557
226.72414	-0.00285	0.02152	0.01128	0.02658	-0.01413	0.03420
227.58621	-0.00053	0.02144	0.01394	0.02655	-0.01448	0.03413
228.44828	-0.00030	0.02141	0.01381	0.02661	-0.01411	0.03416
229.31034	0.00090	0.02136	0.01397	0.02664	-0.01307	0.03415
230.17241	0.00067	0.02134	0.01686	0.02660	-0.01618	0.03411
231.03448	-0.01614	0.02193	0.00838	0.02655	-0.02452	0.03443
231.89655	-0.01643	0.02191	0.00896	0.02663	-0.02539	0.03449
232.75862	-0.01495	0.02186	0.00409	0.02683	-0.01904	0.03461
233.62069	-0.01799	0.02064	-0.00420	0.02539	-0.01379	0.03272
234.48276	-0.01938	0.02065	-0.00590	0.02549	-0.01347	0.03281
235.34483	-0.01935	0.02064	-0.00324	0.02548	-0.01611	0.03279
236.20690	-0.02334	0.02070	-0.00404	0.02556	-0.01930	0.03289
237.06897	-0.02343	0.02069	-0.00413	0.02561	-0.01929	0.03293
237.93103	-0.02109	0.02064	-0.00256	0.02566	-0.01853	0.03293
238.79310	-0.01922	0.02059	-0.00472	0.02580	-0.01450	0.03301
239.65517	-0.01834	0.02056	-0.00795	0.02596	-0.01039	0.03312
240.51724	-0.02369	0.01984	-0.00010	0.02484	-0.02359	0.03179
241.37931	-0.01937	0.01975	-0.00529	0.02509	-0.01408	0.03193
242.24138	-0.02710	0.02074	-0.00122	0.02605	-0.02588	0.03330
243.10345	-0.02704	0.02074	-0.00230	0.02625	-0.02474	0.03346
243.96552	-0.03180	0.02086	-0.00174	0.02641	-0.03006	0.03365
244.82759	-0.03113	0.02086	-0.00466	0.02664	-0.02647	0.03383
245.68966	-0.03152	0.02088	-0.00375	0.02677	-0.02778	0.03395
246.55172	-0.03147	0.02091	-0.00219	0.02687	-0.02928	0.03404
247.41379	-0.02193	0.01977	-0.00200	0.02581	-0.01993	0.03251
248.27586	-0.02374	0.01983	0.00027	0.02588	-0.02401	0.03260
249.13793	-0.01985	0.01978	-0.00198	0.02608	-0.01787	0.03273
250.00000	-0.02131	0.01988	0.00355	0.02627	-0.02486	0.03294
