Boundary	Data 3SVJ_NonClosure	Data 3SVJ_NC_err	Background MC 3SVJ_NonClosure	Background MC 3SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.08494	0.14580	0.26279	0.16620	-0.34773	0.22109
0.32069	0.02090	0.12901	0.19866	0.18266	-0.17775	0.22363
0.34138	-0.06196	0.14342	0.14884	0.18987	-0.21080	0.23795
0.36207	-0.07972	0.14639	0.14312	0.19284	-0.22285	0.24210
0.38276	-0.12518	0.14975	0.11013	0.19513	-0.23531	0.24597
0.40345	-0.06177	0.14243	0.03970	0.19147	-0.10147	0.23863
0.42414	0.00876	0.13269	-0.01424	0.18255	0.02300	0.22568
0.44483	0.13133	0.11539	0.01346	0.17924	0.11787	0.21317
0.46552	0.08382	0.11977	-0.06519	0.23829	0.14901	0.26670
0.48621	0.07019	0.12103	-0.18705	0.26720	0.25724	0.29333
0.50690	0.10212	0.11652	-0.20686	0.26584	0.30898	0.29026
0.52759	0.09792	0.11495	-0.18997	0.25532	0.28789	0.28001
0.54828	0.07029	0.11693	-0.20319	0.25750	0.27348	0.28281
0.56897	0.10055	0.11268	-0.10570	0.23603	0.20625	0.26155
0.58966	0.13491	0.10903	-0.11320	0.23737	0.24810	0.26121
0.61034	0.24334	0.09117	-0.08501	0.22100	0.32835	0.23907
0.63103	0.28540	0.08645	-0.15751	0.22480	0.44292	0.24085
0.65172	0.22980	0.09288	-0.21617	0.23750	0.44596	0.25502
0.67241	0.21567	0.09324	-0.17938	0.22790	0.39505	0.24623
0.69310	0.15793	0.09750	-0.20837	0.23121	0.36630	0.25092
0.71379	0.15824	0.09734	-0.22337	0.23971	0.38161	0.25872
0.73448	0.15783	0.09730	-0.06853	0.19004	0.22636	0.21350
0.75517	0.17945	0.09370	0.03745	0.16338	0.14200	0.18834
0.77586	0.19109	0.09272	0.02226	0.16474	0.16882	0.18904
0.79655	0.17163	0.09307	0.09795	0.14825	0.07368	0.17504
0.81724	0.16580	0.09301	0.07999	0.14929	0.08581	0.17590
0.83793	0.17276	0.09054	0.03578	0.15751	0.13698	0.18168
0.85862	0.11126	0.09611	-0.00803	0.16512	0.11929	0.19106
0.87931	0.04655	0.10073	-0.08464	0.17372	0.13119	0.20081
0.90000	-0.00759	0.09252	-0.16693	0.17134	0.15934	0.19473
