Boundary	Data 0SVJ_NonClosure	Data 0SVJ_NC_err	Background MC 0SVJ_NonClosure	Background MC 0SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	0.00753	0.01991	-0.00810	0.03496	0.01562	0.04023
225.86207	0.00983	0.01996	-0.01020	0.03527	0.02002	0.04053
226.72414	0.01448	0.01902	-0.01666	0.03369	0.03115	0.03868
227.58621	0.01705	0.01904	-0.01868	0.03397	0.03573	0.03895
228.44828	0.01596	0.01916	-0.01426	0.03380	0.03023	0.03885
229.31034	0.01395	0.01929	-0.01714	0.03411	0.03109	0.03919
230.17241	0.01370	0.01938	-0.01935	0.03443	0.03305	0.03951
231.03448	0.01810	0.01951	-0.01727	0.03384	0.03537	0.03906
231.89655	0.01689	0.01963	-0.01773	0.03411	0.03462	0.03936
232.75862	0.01753	0.01973	-0.01898	0.03442	0.03651	0.03967
233.62069	0.00958	0.01887	-0.00759	0.03236	0.01717	0.03746
234.48276	0.01040	0.01895	-0.00690	0.03253	0.01730	0.03765
235.34483	0.01218	0.01901	-0.00653	0.03280	0.01871	0.03791
236.20690	0.01564	0.01904	-0.00437	0.03298	0.02001	0.03808
237.06897	0.01556	0.01916	-0.00380	0.03325	0.01936	0.03838
237.93103	0.01566	0.01925	-0.00372	0.03344	0.01938	0.03859
238.79310	0.01834	0.01930	-0.00449	0.03362	0.02284	0.03877
239.65517	0.01717	0.01943	-0.00521	0.03372	0.02238	0.03892
240.51724	0.01634	0.01881	-0.00763	0.03262	0.02397	0.03765
241.37931	0.01968	0.01887	-0.00889	0.03282	0.02857	0.03786
242.24138	0.01471	0.01981	-0.01000	0.03330	0.02470	0.03874
243.10345	0.01286	0.01998	-0.00898	0.03358	0.02184	0.03908
243.96552	0.01409	0.02009	-0.00623	0.03360	0.02032	0.03915
244.82759	0.01608	0.02017	-0.00709	0.03398	0.02317	0.03952
245.68966	0.01431	0.02037	-0.00566	0.03424	0.01997	0.03984
246.55172	0.01235	0.02060	-0.00180	0.03451	0.01415	0.04019
247.41379	0.00681	0.01998	0.01107	0.03274	-0.00426	0.03836
248.27586	0.00235	0.02031	0.01665	0.03308	-0.01430	0.03881
249.13793	0.00059	0.02066	0.01574	0.03376	-0.01515	0.03958
250.00000	0.00475	0.02247	0.01905	0.03665	-0.01430	0.04299
