Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	0.00446	0.07354	-0.01789	0.15843	0.02235	0.17467
225.86207	-0.00088	0.07338	-0.00889	0.15549	0.00801	0.17193
226.72414	-0.02286	0.07068	-0.12356	0.16338	0.10070	0.17802
227.58621	-0.02301	0.07011	-0.12104	0.16213	0.09803	0.17664
228.44828	-0.03962	0.07059	-0.12873	0.16219	0.08911	0.17689
229.31034	-0.03012	0.06937	-0.13197	0.16175	0.10184	0.17600
230.17241	-0.03206	0.06896	-0.13343	0.16075	0.10138	0.17492
231.03448	-0.03589	0.06984	-0.14826	0.15986	0.11237	0.17445
231.89655	-0.03179	0.06898	-0.15239	0.15859	0.12060	0.17294
232.75862	-0.02448	0.06800	-0.15379	0.15753	0.12931	0.17158
233.62069	-0.04509	0.06468	-0.06642	0.13651	0.02132	0.15105
234.48276	-0.05387	0.06473	-0.07363	0.13641	0.01976	0.15099
235.34483	-0.05215	0.06424	-0.08433	0.13684	0.03218	0.15117
236.20690	-0.04823	0.06368	-0.08763	0.13612	0.03940	0.15028
237.06897	-0.04503	0.06308	-0.08642	0.13512	0.04139	0.14912
237.93103	-0.03839	0.06226	-0.07998	0.13327	0.04160	0.14709
238.79310	-0.02982	0.06140	-0.07775	0.13202	0.04793	0.14560
239.65517	-0.01983	0.06045	-0.08328	0.13192	0.06344	0.14511
240.51724	-0.01623	0.05732	-0.04075	0.12044	0.02452	0.13339
241.37931	-0.02079	0.05684	-0.08199	0.12609	0.06121	0.13831
242.24138	-0.02267	0.05827	-0.11500	0.13499	0.09233	0.14703
243.10345	-0.02656	0.05778	-0.11114	0.13356	0.08458	0.14552
243.96552	-0.01664	0.05679	-0.11655	0.13301	0.09991	0.14462
244.82759	-0.02150	0.05660	-0.12017	0.13230	0.09867	0.14390
245.68966	-0.01982	0.05614	-0.15023	0.13786	0.13041	0.14885
246.55172	-0.02852	0.05613	-0.14699	0.13676	0.11847	0.14783
247.41379	-0.06757	0.05525	-0.11753	0.12569	0.04996	0.13730
248.27586	-0.05752	0.05443	-0.08573	0.12275	0.02821	0.13427
249.13793	-0.05204	0.05389	-0.08529	0.12204	0.03325	0.13341
250.00000	-0.03604	0.05265	-0.05595	0.11821	0.01991	0.12940
