Boundary	Data 0SVJ_NonClosure	Data 0SVJ_NC_err	Background MC 0SVJ_NonClosure	Background MC 0SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.00502	0.02636	-0.03261	0.02238	0.02759	0.03458
0.32069	0.00524	0.02581	-0.03793	0.02273	0.04317	0.03439
0.34138	0.00820	0.02452	-0.03120	0.02208	0.03939	0.03300
0.36207	0.00771	0.02455	-0.01820	0.02255	0.02591	0.03333
0.38276	0.01533	0.02398	-0.02025	0.02222	0.03559	0.03269
0.40345	0.01419	0.02388	-0.02597	0.02238	0.04016	0.03273
0.42414	0.00917	0.02375	-0.02890	0.02264	0.03807	0.03281
0.44483	0.01442	0.02371	-0.02470	0.02210	0.03912	0.03241
0.46552	0.01596	0.02300	-0.02309	0.02141	0.03905	0.03143
0.48621	0.00519	0.02282	-0.02068	0.02107	0.02587	0.03105
0.50690	0.00602	0.02110	-0.02257	0.01968	0.02859	0.02885
0.52759	-0.00076	0.02074	-0.02411	0.01938	0.02335	0.02839
0.54828	-0.00522	0.02066	-0.02346	0.01960	0.01824	0.02847
0.56897	-0.00589	0.02061	-0.01906	0.01986	0.01317	0.02862
0.58966	0.00637	0.02036	-0.02334	0.02010	0.02971	0.02861
0.61034	0.00359	0.02006	-0.02315	0.01955	0.02674	0.02801
0.63103	-0.00387	0.02026	-0.02445	0.01994	0.02058	0.02843
0.65172	-0.00156	0.02028	-0.02174	0.02021	0.02018	0.02863
0.67241	-0.01243	0.01987	-0.02770	0.01998	0.01527	0.02818
0.69310	-0.02023	0.01990	-0.02187	0.01971	0.00165	0.02801
0.71379	-0.03185	0.02119	-0.01273	0.02083	-0.01912	0.02971
0.73448	-0.02816	0.02144	-0.00792	0.02162	-0.02023	0.03045
0.75517	-0.03090	0.02151	-0.00366	0.02160	-0.02724	0.03048
0.77586	-0.03154	0.02195	-0.00078	0.02245	-0.03076	0.03140
0.79655	-0.03373	0.02206	-0.00040	0.02259	-0.03334	0.03157
0.81724	-0.00773	0.02121	0.01545	0.02287	-0.02319	0.03119
0.83793	-0.00109	0.01949	0.02065	0.02092	-0.02174	0.02859
0.85862	0.00012	0.01928	0.01939	0.02082	-0.01927	0.02838
0.87931	-0.01047	0.01933	0.01761	0.02086	-0.02809	0.02844
0.90000	-0.00384	0.01870	0.01464	0.02057	-0.01848	0.02780
