Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	nan	nan	0.52756	0.50340	nan	nan
0.32069	nan	nan	0.54316	0.47491	nan	nan
0.34138	nan	nan	0.53998	0.46337	nan	nan
0.36207	0.78571	0.30124	0.38611	0.60923	0.39961	0.67963
0.38276	0.71429	0.39309	0.37641	0.62132	0.33788	0.73522
0.40345	0.75000	0.34233	-0.09771	0.94440	0.84771	1.00453
0.42414	0.72222	0.37383	0.00106	0.76361	0.72117	0.85020
0.44483	0.55000	0.40873	0.36684	0.48073	0.18316	0.63101
0.46552	0.33333	0.54885	0.38955	0.45221	-0.05621	0.71115
0.48621	-0.08889	0.84122	0.33457	0.48429	-0.42346	0.97066
0.50690	-0.28333	0.92284	-0.00582	0.62811	-0.27752	1.11631
0.52759	-0.18462	0.84656	-0.01010	0.63797	-0.17452	1.06003
0.54828	-0.20000	0.84651	-0.00294	0.61743	-0.19706	1.04775
0.56897	-0.48571	1.02218	-0.48882	0.91952	0.00311	1.37491
0.58966	-0.57143	0.99440	-0.53220	0.93575	-0.03923	1.36545
0.61034	-0.48077	0.89370	-0.49747	0.89584	0.01670	1.26540
0.63103	-0.87500	1.12239	-0.40553	0.83735	-0.46947	1.40033
0.65172	-1.30208	1.35036	-0.39804	0.80674	-0.90404	1.57299
0.67241	-2.43269	1.90620	-0.08155	0.60029	-2.35114	1.99848
0.69310	-1.78906	1.51213	-0.45485	0.79864	-1.33421	1.71008
0.71379	-0.89732	0.91535	-0.40039	0.75154	-0.49693	1.18435
0.73448	-0.35294	0.62501	-0.56197	0.81654	0.20903	1.02829
0.75517	-0.29412	0.59239	-0.70063	0.87941	0.40651	1.06033
0.77586	-0.07955	0.49540	-1.07075	1.05816	0.99120	1.16838
0.79655	-0.01852	0.44708	-1.06683	1.01932	1.04831	1.11305
0.81724	-0.13400	0.47392	-0.77971	0.84718	0.64571	0.97073
0.83793	-0.07407	0.41809	-0.11401	0.47090	0.03993	0.62972
0.85862	-0.23647	0.46834	-0.22814	0.51064	-0.00833	0.69289
0.87931	-0.18367	0.43838	-0.46274	0.58880	0.27907	0.73407
0.90000	-0.12903	0.40314	-0.57373	0.62133	0.44470	0.74065
