Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	0.03481	0.21777	0.12647	0.22882	-0.09166	0.31588
0.32069	-0.05059	0.22894	0.14679	0.21381	-0.19738	0.31326
0.34138	-0.06694	0.20893	0.01484	0.22014	-0.08179	0.30350
0.36207	0.09790	0.16975	0.03214	0.20725	0.06576	0.26790
0.38276	0.03502	0.17476	0.01506	0.20343	0.01996	0.26819
0.40345	-0.04125	0.17843	0.05024	0.18675	-0.09149	0.25829
0.42414	-0.11285	0.18236	0.01849	0.18316	-0.13134	0.25846
0.44483	-0.06381	0.17175	-0.01719	0.18140	-0.04662	0.24980
0.46552	-0.04125	0.16387	-0.18035	0.22850	0.13910	0.28119
0.48621	-0.03218	0.15609	-0.02425	0.21858	-0.00793	0.26859
0.50690	0.00686	0.13531	-0.03191	0.19408	0.03877	0.23659
0.52759	-0.01796	0.13496	-0.04191	0.18862	0.02395	0.23193
0.54828	0.05516	0.12266	-0.03862	0.21035	0.09378	0.24350
0.56897	0.09399	0.11577	-0.06481	0.21232	0.15880	0.24183
0.58966	0.01958	0.12222	-0.12469	0.22854	0.14427	0.25917
0.61034	-0.00024	0.12127	-0.12476	0.21962	0.12451	0.25087
0.63103	-0.04466	0.12433	-0.08552	0.21700	0.04086	0.25009
0.65172	-0.04705	0.12154	-0.03486	0.20623	-0.01219	0.23938
0.67241	0.01509	0.10720	-0.04403	0.20116	0.05912	0.22794
0.69310	-0.01457	0.10826	-0.08706	0.20545	0.07249	0.23223
0.71379	-0.03239	0.11179	-0.12877	0.21273	0.09638	0.24031
0.73448	-0.09626	0.11741	0.05557	0.17790	-0.15183	0.21315
0.75517	-0.11934	0.11825	-0.12591	0.20799	0.00658	0.23925
0.77586	-0.07450	0.11195	-0.10952	0.20161	0.03502	0.23060
0.79655	-0.11404	0.11270	-0.11205	0.21350	-0.00199	0.24142
0.81724	-0.16036	0.11279	0.04046	0.18420	-0.20082	0.21599
0.83793	-0.16399	0.10443	-0.01696	0.17377	-0.14703	0.20273
0.85862	-0.15385	0.10073	-0.00628	0.17228	-0.14756	0.19957
0.87931	-0.11110	0.09526	0.02686	0.16557	-0.13796	0.19102
0.90000	-0.18129	0.09898	-0.02073	0.16542	-0.16056	0.19277
