Boundary	Data 0SVJ_NonClosure	Data 0SVJ_NC_err	Background MC 0SVJ_NonClosure	Background MC 0SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.03115	0.02246	-0.00597	0.02215	-0.02519	0.03155
0.32069	-0.01562	0.02190	-0.01558	0.02250	-0.00004	0.03140
0.34138	-0.02195	0.02112	-0.03083	0.02244	0.00888	0.03082
0.36207	-0.01538	0.02113	-0.03295	0.02321	0.01757	0.03139
0.38276	-0.02323	0.02097	-0.03025	0.02311	0.00702	0.03120
0.40345	-0.02532	0.02090	-0.02223	0.02285	-0.00309	0.03097
0.42414	-0.02495	0.02082	-0.01754	0.02318	-0.00741	0.03116
0.44483	0.00363	0.02040	-0.02918	0.02484	0.03281	0.03214
0.46552	0.01256	0.01965	-0.02447	0.02433	0.03703	0.03127
0.48621	0.02071	0.01917	-0.01368	0.02406	0.03439	0.03076
0.50690	0.02220	0.01769	-0.01048	0.02297	0.03269	0.02899
0.52759	0.01971	0.01733	-0.01781	0.02240	0.03753	0.02832
0.54828	0.01714	0.01724	-0.01248	0.02228	0.02962	0.02818
0.56897	0.01886	0.01724	-0.00049	0.02225	0.01935	0.02815
0.58966	0.02049	0.01726	0.00371	0.02242	0.01678	0.02830
0.61034	0.01342	0.01712	0.00228	0.02181	0.01114	0.02772
0.63103	0.00237	0.01740	-0.00198	0.02194	0.00435	0.02800
0.65172	0.00533	0.01751	-0.00836	0.02273	0.01369	0.02869
0.67241	-0.00629	0.01725	-0.00167	0.02269	-0.00463	0.02850
0.69310	-0.00224	0.01710	-0.00881	0.02274	0.00658	0.02845
0.71379	-0.00822	0.01808	-0.01587	0.02415	0.00765	0.03016
0.73448	-0.01285	0.01857	-0.01458	0.02503	0.00173	0.03117
0.75517	-0.01364	0.01864	-0.01167	0.02541	-0.00196	0.03152
0.77586	-0.01028	0.01907	-0.00894	0.02664	-0.00133	0.03276
0.79655	-0.00149	0.01904	0.00008	0.02698	-0.00157	0.03302
0.81724	0.00511	0.01884	0.00800	0.02729	-0.00289	0.03316
0.83793	0.00235	0.01757	0.00900	0.02482	-0.00664	0.03041
0.85862	0.00383	0.01743	0.01619	0.02424	-0.01236	0.02986
0.87931	0.00581	0.01726	0.01425	0.02424	-0.00844	0.02975
0.90000	-0.00053	0.01692	0.01974	0.02362	-0.02028	0.02905
