Boundary	Data 3SVJ_NonClosure	Data 3SVJ_NC_err	Background MC 3SVJ_NonClosure	Background MC 3SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	nan	nan	nan	nan	nan	nan
0.32069	nan	nan	nan	nan	nan	nan
0.34138	nan	nan	nan	nan	nan	nan
0.36207	nan	nan	0.35108	1.06703	nan	nan
0.38276	nan	nan	0.43774	0.90270	nan	nan
0.40345	nan	nan	0.46899	0.82434	nan	nan
0.42414	0.28571	1.09331	0.40108	0.91000	-0.11536	1.42247
0.44483	-0.66667	2.50924	0.84203	0.19783	-1.50870	2.51703
0.46552	-0.66667	2.50924	0.80974	0.26547	-1.47641	2.52325
0.48621	-0.66667	2.50924	0.63138	0.52176	-1.29804	2.56291
0.50690	-0.22222	1.81368	0.68948	0.43095	-0.91170	1.86418
0.52759	-0.20000	1.77313	0.54009	0.64494	-0.74009	1.88678
0.54828	0.50000	0.64550	-0.11316	1.27218	0.61316	1.42657
0.56897	0.27273	0.73002	-0.10277	1.20678	0.37550	1.41041
0.58966	0.41667	0.55486	-0.08405	1.11205	0.50071	1.24279
0.61034	-0.09091	0.85033	0.25093	0.65737	-0.34184	1.07480
0.63103	-0.13333	0.87212	0.03943	0.81819	-0.17277	1.19584
0.65172	0.09333	0.68781	-0.01850	0.82038	0.11184	1.07056
0.67241	-0.41667	0.93947	0.03776	0.73142	-0.45442	1.19062
0.69310	-0.82143	1.14638	0.08544	0.68018	-0.90686	1.33298
0.71379	0.01299	0.57550	-0.37137	0.98219	0.38436	1.13837
0.73448	0.01299	0.57550	-1.08887	1.51112	1.10185	1.61700
0.75517	0.12088	0.49990	-1.08807	1.48065	1.20895	1.56276
0.77586	-0.05495	0.59210	-1.03267	1.34396	0.97773	1.46861
0.79655	-0.40625	0.74792	-0.45383	0.92137	0.04758	1.18672
0.81724	-0.56303	0.77499	0.29693	0.45284	-0.85996	0.89759
0.83793	-0.25000	0.55619	0.26324	0.45200	-0.51324	0.71669
0.85862	-0.09312	0.47085	0.27409	0.42631	-0.36720	0.63517
0.87931	0.15909	0.34924	0.18433	0.45646	-0.02524	0.57474
0.90000	0.17172	0.33013	0.14512	0.45979	0.02660	0.56603
