Boundary	Data 1SVJ_NonClosure	Data 1SVJ_NC_err	Background MC 1SVJ_NonClosure	Background MC 1SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.08912	0.02903	-0.10940	0.03196	0.02028	0.04318
0.32069	-0.08054	0.02860	-0.11506	0.03233	0.03452	0.04317
0.34138	-0.06147	0.02840	-0.10225	0.03288	0.04078	0.04345
0.36207	-0.04593	0.02817	-0.09829	0.03343	0.05236	0.04372
0.38276	-0.03619	0.02758	-0.11742	0.03339	0.08124	0.04331
0.40345	-0.03041	0.02749	-0.11289	0.03313	0.08248	0.04305
0.42414	-0.02046	0.02724	-0.09014	0.03191	0.06968	0.04196
0.44483	-0.02397	0.02734	-0.09221	0.03207	0.06824	0.04214
0.46552	-0.03553	0.02714	-0.09305	0.03174	0.05752	0.04176
0.48621	-0.02271	0.02671	-0.08552	0.03135	0.06281	0.04118
0.50690	-0.03489	0.02680	-0.09977	0.03104	0.06488	0.04101
0.52759	-0.03614	0.02622	-0.10467	0.03030	0.06853	0.04007
0.54828	-0.04680	0.02623	-0.09810	0.02997	0.05130	0.03983
0.56897	-0.04882	0.02594	-0.09595	0.02979	0.04713	0.03950
0.58966	-0.05234	0.02562	-0.08283	0.02898	0.03049	0.03868
0.61034	-0.05758	0.02474	-0.09907	0.02853	0.04149	0.03777
0.63103	-0.07500	0.02479	-0.09880	0.02843	0.02380	0.03772
0.65172	-0.06946	0.02431	-0.07776	0.02772	0.00830	0.03687
0.67241	-0.06944	0.02391	-0.07752	0.02735	0.00807	0.03633
0.69310	-0.07880	0.02347	-0.07550	0.02668	-0.00330	0.03554
0.71379	-0.06988	0.02280	-0.07928	0.02638	0.00940	0.03487
0.73448	-0.05957	0.02208	-0.07315	0.02581	0.01358	0.03397
0.75517	-0.06205	0.02141	-0.07285	0.02505	0.01080	0.03295
0.77586	-0.05037	0.02056	-0.06419	0.02424	0.01382	0.03178
0.79655	-0.04669	0.01990	-0.06007	0.02354	0.01338	0.03083
0.81724	-0.04847	0.01935	-0.05509	0.02265	0.00662	0.02979
0.83793	-0.04741	0.01862	-0.05974	0.02217	0.01233	0.02895
0.85862	-0.04595	0.01798	-0.06207	0.02175	0.01612	0.02822
0.87931	-0.04674	0.01743	-0.05325	0.02116	0.00651	0.02741
0.90000	-0.03013	0.01638	-0.03921	0.01999	0.00908	0.02584
