Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.13891	0.06619	-0.24848	0.08559	0.10958	0.10820
0.32069	-0.09929	0.06280	-0.24248	0.08423	0.14319	0.10507
0.34138	-0.07006	0.06086	-0.17400	0.08009	0.10394	0.10059
0.36207	-0.04497	0.05911	-0.20632	0.08492	0.16134	0.10347
0.38276	-0.03631	0.05739	-0.18618	0.08111	0.14987	0.09936
0.40345	-0.04889	0.05769	-0.20282	0.08197	0.15392	0.10023
0.42414	-0.04249	0.05686	-0.21701	0.08117	0.17451	0.09911
0.44483	-0.05228	0.05654	-0.25157	0.08094	0.19929	0.09873
0.46552	-0.04687	0.05475	-0.22950	0.07650	0.18263	0.09408
0.48621	-0.07150	0.05534	-0.22052	0.07447	0.14902	0.09278
0.50690	-0.10465	0.05605	-0.21551	0.07281	0.11085	0.09189
0.52759	-0.11570	0.05514	-0.19865	0.06989	0.08295	0.08902
0.54828	-0.10623	0.05341	-0.16834	0.06668	0.06211	0.08543
0.56897	-0.07945	0.05103	-0.16520	0.06649	0.08575	0.08382
0.58966	-0.08826	0.05028	-0.17459	0.06603	0.08633	0.08299
0.61034	-0.08079	0.04773	-0.16646	0.06149	0.08567	0.07784
0.63103	-0.08137	0.04690	-0.15858	0.05934	0.07721	0.07564
0.65172	-0.06638	0.04541	-0.12589	0.05691	0.05951	0.07281
0.67241	-0.07740	0.04502	-0.12203	0.05633	0.04463	0.07211
0.69310	-0.07277	0.04358	-0.11040	0.05428	0.03763	0.06962
0.71379	-0.06779	0.04256	-0.10385	0.05353	0.03607	0.06839
0.73448	-0.05419	0.04114	-0.13100	0.05467	0.07681	0.06842
0.75517	-0.04842	0.03972	-0.12697	0.05287	0.07855	0.06613
0.77586	-0.04947	0.03876	-0.11057	0.05118	0.06110	0.06420
0.79655	-0.04365	0.03745	-0.10149	0.04983	0.05784	0.06234
0.81724	-0.02446	0.03560	-0.08800	0.04792	0.06353	0.05970
0.83793	-0.02249	0.03428	-0.08777	0.04573	0.06528	0.05715
0.85862	-0.04238	0.03368	-0.08964	0.04442	0.04725	0.05575
0.87931	-0.04458	0.03257	-0.08447	0.04313	0.03989	0.05405
0.90000	-0.02986	0.03041	-0.07627	0.04074	0.04640	0.05084
