Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	0.82143	0.15563	0.41215	0.44134	0.40928	0.46797
0.32069	0.45455	0.40204	0.29479	0.50969	0.15976	0.64918
0.34138	0.14286	0.58347	0.20644	0.54675	-0.06358	0.79961
0.36207	0.08163	0.61443	0.30219	0.46528	-0.22056	0.77072
0.38276	0.37778	0.40126	0.27992	0.47459	0.09786	0.62149
0.40345	-0.02564	0.63200	0.45727	0.33218	-0.48291	0.71398
0.42414	-0.04615	0.62834	0.56947	0.24327	-0.61562	0.67379
0.44483	0.04895	0.56398	0.51320	0.26589	-0.46425	0.62351
0.46552	-0.16883	0.66474	0.50560	0.26173	-0.67443	0.71441
0.48621	-0.40556	0.74955	0.58490	0.20688	-0.99046	0.77758
0.50690	-0.75000	0.90067	0.69505	0.14350	-1.44505	0.91203
0.52759	-0.74537	0.87320	0.67062	0.15066	-1.41599	0.88610
0.54828	-1.08333	1.01826	0.65903	0.15038	-1.74236	1.02930
0.56897	-1.15873	1.00574	0.58609	0.18235	-1.74482	1.02214
0.58966	-0.56471	0.69479	0.54121	0.20523	-1.10592	0.72446
0.61034	-0.43541	0.61139	0.51042	0.21335	-0.94583	0.64754
0.63103	-0.18577	0.49215	0.51096	0.20875	-0.69673	0.53459
0.65172	-0.06250	0.41751	0.53755	0.19312	-0.60005	0.46001
0.67241	0.11111	0.34612	0.59066	0.16499	-0.47955	0.38343
0.69310	0.06130	0.36077	0.57914	0.16487	-0.51784	0.39666
0.71379	0.01724	0.37310	0.56743	0.16422	-0.55018	0.40764
0.73448	-0.00691	0.37373	0.53907	0.16947	-0.54598	0.41036
0.75517	0.00337	0.36759	0.47646	0.19094	-0.47309	0.41422
0.77586	0.06211	0.34288	0.37507	0.22087	-0.31296	0.40787
0.79655	-0.22708	0.43426	0.30031	0.23724	-0.52739	0.49484
0.81724	-0.26007	0.43060	0.21441	0.25711	-0.47448	0.50152
0.83793	-0.30049	0.43020	0.11335	0.28828	-0.41384	0.51786
0.85862	-0.07417	0.34062	0.17597	0.26265	-0.25014	0.43013
0.87931	0.04375	0.29196	-0.01579	0.31837	0.05954	0.43197
0.90000	0.06150	0.27601	0.00858	0.30133	0.05292	0.40863
