Boundary	Data 0SVJ_NonClosure	Data 0SVJ_NC_err	Background MC 0SVJ_NonClosure	Background MC 0SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.04895	0.01578	-0.06096	0.01389	0.01201	0.02102
0.31897	-0.04895	0.01578	-0.06096	0.01389	0.01201	0.02102
0.33793	-0.03722	0.01624	-0.06212	0.01495	0.02489	0.02208
0.35690	-0.03722	0.01624	-0.06212	0.01495	0.02489	0.02208
0.37586	-0.02890	0.01666	-0.05655	0.01567	0.02765	0.02288
0.39483	-0.02890	0.01666	-0.05655	0.01567	0.02765	0.02288
0.41379	-0.02135	0.01691	-0.06192	0.01653	0.04057	0.02365
0.43276	-0.02135	0.01691	-0.06192	0.01653	0.04057	0.02365
0.45172	-0.02234	0.01718	-0.05561	0.01683	0.03327	0.02405
0.47069	-0.02723	0.01644	-0.04521	0.01612	0.01797	0.02303
0.48966	-0.02965	0.01752	-0.03970	0.01729	0.01005	0.02462
0.50862	-0.02681	0.01648	-0.03477	0.01639	0.00796	0.02324
0.52759	-0.01264	0.01710	-0.02950	0.01758	0.01686	0.02453
0.54655	-0.01572	0.01709	-0.02960	0.01755	0.01388	0.02450
0.56552	-0.01619	0.01705	-0.02731	0.01749	0.01111	0.02442
0.58448	-0.01849	0.01692	-0.02409	0.01699	0.00559	0.02397
0.60345	-0.02339	0.01596	-0.02849	0.01590	0.00510	0.02252
0.62241	-0.02389	0.01675	-0.03049	0.01671	0.00660	0.02366
0.64138	-0.02479	0.01570	-0.02876	0.01559	0.00397	0.02213
0.66034	-0.03023	0.01655	-0.02164	0.01633	-0.00859	0.02325
0.67931	-0.03018	0.01539	-0.01912	0.01503	-0.01105	0.02151
0.69828	-0.03081	0.01609	-0.01943	0.01585	-0.01138	0.02259
0.71724	-0.02837	0.01486	-0.01586	0.01439	-0.01251	0.02068
0.73621	-0.01099	0.01401	-0.02320	0.01374	0.01221	0.01963
0.75517	-0.01079	0.01396	-0.02326	0.01372	0.01247	0.01957
0.77414	-0.00680	0.01333	-0.01599	0.01293	0.00919	0.01857
0.79310	-0.00592	0.01327	-0.01521	0.01289	0.00929	0.01850
0.81207	0.00415	0.01258	-0.01253	0.01246	0.01667	0.01770
0.83103	0.00417	0.01252	-0.01129	0.01240	0.01546	0.01762
0.85000	0.00380	0.01195	-0.00732	0.01201	0.01112	0.01695
