Boundary	Data 3SVJ_NonClosure	Data 3SVJ_NC_err	Background MC 3SVJ_NonClosure	Background MC 3SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.01976	0.15746	0.23243	0.15587	-0.25219	0.22156
0.31897	-0.01976	0.15746	0.23243	0.15587	-0.25219	0.22156
0.33793	0.05603	0.14241	0.26835	0.14435	-0.21232	0.20277
0.35690	0.05603	0.14241	0.26835	0.14435	-0.21232	0.20277
0.37586	0.10875	0.12839	0.20910	0.15016	-0.10035	0.19757
0.39483	0.10875	0.12839	0.20910	0.15016	-0.10035	0.19757
0.41379	0.06439	0.12712	0.21307	0.14328	-0.14867	0.19154
0.43276	0.06439	0.12712	0.21307	0.14328	-0.14867	0.19154
0.45172	-0.00646	0.13442	0.19848	0.13742	-0.20494	0.19223
0.47069	-0.04966	0.13366	0.18651	0.12826	-0.23617	0.18525
0.48966	-0.05756	0.13652	0.12002	0.14955	-0.17758	0.20249
0.50862	-0.02882	0.12746	0.10578	0.14063	-0.13461	0.18980
0.52759	-0.02486	0.12850	0.03321	0.13777	-0.05807	0.18840
0.54655	0.01435	0.11829	0.00496	0.13898	0.00939	0.18251
0.56552	0.00768	0.11669	0.00526	0.13779	0.00242	0.18056
0.58448	-0.02878	0.11767	0.01127	0.12502	-0.04005	0.17169
0.60345	-0.00441	0.10709	0.02943	0.12036	-0.03384	0.16111
0.62241	-0.01641	0.11070	0.05625	0.11880	-0.07265	0.16239
0.64138	-0.06913	0.10913	0.01372	0.11804	-0.08285	0.16075
0.66034	-0.07267	0.11279	0.00730	0.12048	-0.07997	0.16504
0.67931	-0.07541	0.10512	0.02125	0.10901	-0.09666	0.15144
0.69828	-0.07697	0.10762	0.01193	0.11319	-0.08891	0.15619
0.71724	-0.10888	0.10323	0.01891	0.10702	-0.12779	0.14870
0.73621	-0.10066	0.09937	-0.04363	0.11461	-0.05703	0.15169
0.75517	-0.11333	0.09881	-0.04326	0.11031	-0.07006	0.14810
0.77414	-0.10993	0.09550	-0.00662	0.10892	-0.10332	0.14486
0.79310	-0.11834	0.09356	-0.01121	0.10604	-0.10712	0.14141
0.81207	-0.10693	0.08931	-0.03469	0.10632	-0.07225	0.13886
0.83103	-0.09297	0.08595	-0.03694	0.10389	-0.05603	0.13484
0.85000	-0.14318	0.08447	-0.05866	0.10112	-0.08452	0.13176
