Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.02041	0.04289	-0.04513	0.05840	0.02472	0.07246
0.31897	-0.02041	0.04289	-0.04513	0.05840	0.02472	0.07246
0.33793	-0.03332	0.04332	-0.01485	0.05714	-0.01847	0.07171
0.35690	-0.03332	0.04332	-0.01485	0.05714	-0.01847	0.07171
0.37586	-0.04205	0.04337	-0.00754	0.05666	-0.03451	0.07135
0.39483	-0.04205	0.04337	-0.00754	0.05666	-0.03451	0.07135
0.41379	-0.06015	0.04417	-0.02883	0.05706	-0.03132	0.07216
0.43276	-0.06015	0.04417	-0.02883	0.05706	-0.03132	0.07216
0.45172	-0.06227	0.04364	-0.07402	0.05708	0.01175	0.07185
0.47069	-0.04938	0.04090	-0.09800	0.05465	0.04862	0.06826
0.48966	-0.03523	0.04154	-0.09887	0.05528	0.06364	0.06915
0.50862	-0.03421	0.03926	-0.12364	0.05408	0.08943	0.06683
0.52759	-0.03755	0.04075	-0.13754	0.05557	0.09999	0.06891
0.54655	-0.05383	0.04060	-0.13247	0.05461	0.07864	0.06804
0.56552	-0.04729	0.04000	-0.13074	0.05416	0.08345	0.06733
0.58448	-0.04176	0.03923	-0.12735	0.05235	0.08559	0.06542
0.60345	-0.04084	0.03663	-0.11334	0.04911	0.07250	0.06127
0.62241	-0.04928	0.03843	-0.12120	0.05125	0.07192	0.06406
0.64138	-0.06133	0.03648	-0.09880	0.04722	0.03748	0.05967
0.66034	-0.05863	0.03765	-0.09980	0.04889	0.04117	0.06171
0.67931	-0.06246	0.03518	-0.10281	0.04669	0.04035	0.05846
0.69828	-0.06232	0.03640	-0.09660	0.04825	0.03428	0.06044
0.71724	-0.06294	0.03379	-0.09597	0.04481	0.03303	0.05612
0.73621	-0.08467	0.03331	-0.07809	0.04368	-0.00658	0.05493
0.75517	-0.08368	0.03295	-0.06627	0.04283	-0.01742	0.05404
0.77414	-0.09064	0.03188	-0.05907	0.04102	-0.03157	0.05195
0.79310	-0.08503	0.03140	-0.05793	0.04046	-0.02711	0.05121
0.81207	-0.07413	0.02955	-0.07096	0.03952	-0.00317	0.04934
0.83103	-0.07147	0.02916	-0.07067	0.03910	-0.00079	0.04878
0.85000	-0.08676	0.02774	-0.07947	0.03668	-0.00729	0.04599
