Boundary	Data 1SVJ_NonClosure	Data 1SVJ_NC_err	Background MC 1SVJ_NonClosure	Background MC 1SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.02420	0.06587	-0.06596	0.07077	0.04176	0.09668
0.32069	-0.01629	0.06357	-0.08188	0.07001	0.06559	0.09456
0.34138	0.00342	0.05763	-0.08866	0.06628	0.09209	0.08783
0.36207	0.00500	0.05600	-0.04843	0.06495	0.05343	0.08576
0.38276	0.04346	0.05239	-0.05365	0.06380	0.09711	0.08255
0.40345	0.07162	0.04960	-0.03087	0.06180	0.10249	0.07924
0.42414	0.06397	0.04857	-0.01773	0.06063	0.08171	0.07769
0.44483	0.06753	0.04799	0.00828	0.06222	0.05924	0.07858
0.46552	0.05052	0.04738	-0.00849	0.06094	0.05901	0.07719
0.48621	0.01263	0.04792	-0.00416	0.05968	0.01679	0.07654
0.50690	-0.01080	0.04499	-0.02796	0.05474	0.01716	0.07086
0.52759	-0.02638	0.04453	-0.03359	0.05380	0.00721	0.06984
0.54828	-0.03164	0.04400	-0.02191	0.05250	-0.00972	0.06850
0.56897	-0.04129	0.04392	-0.04226	0.05345	0.00098	0.06918
0.58966	-0.02720	0.04294	-0.02894	0.05298	0.00174	0.06820
0.61034	-0.01122	0.04142	-0.00731	0.05145	-0.00392	0.06605
0.63103	-0.00158	0.04063	-0.00506	0.05097	0.00347	0.06518
0.65172	-0.00772	0.04060	0.01110	0.05018	-0.01882	0.06455
0.67241	-0.03048	0.03965	0.03115	0.04641	-0.06163	0.06104
0.69310	-0.04698	0.03990	0.01152	0.04735	-0.05850	0.06192
0.71379	-0.06266	0.04213	0.03920	0.04882	-0.10185	0.06448
0.73448	-0.05947	0.04210	0.03582	0.05002	-0.09529	0.06538
0.75517	-0.03629	0.04096	0.03616	0.05059	-0.07245	0.06509
0.77586	-0.04797	0.04169	0.04259	0.05078	-0.09055	0.06570
0.79655	-0.03462	0.04094	0.05560	0.05175	-0.09022	0.06598
0.81724	-0.01541	0.03928	0.06299	0.05274	-0.07840	0.06576
0.83793	-0.00644	0.03611	0.05991	0.04856	-0.06635	0.06052
0.85862	-0.00358	0.03559	0.08026	0.04696	-0.08384	0.05892
0.87931	-0.01216	0.03547	0.08105	0.04670	-0.09320	0.05864
0.90000	-0.01403	0.03458	0.02932	0.04782	-0.04336	0.05901
