Boundary	Data 3SVJ_NonClosure	Data 3SVJ_NC_err	Background MC 3SVJ_NonClosure	Background MC 3SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.16651	0.23637	0.10854	0.31712	-0.27505	0.39552
0.32069	-0.13641	0.22592	-0.08278	0.37939	-0.05363	0.44156
0.34138	-0.13332	0.22401	0.05183	0.35665	-0.18515	0.42117
0.36207	-0.01512	0.20458	0.06306	0.36266	-0.07818	0.41638
0.38276	0.03588	0.19121	0.06755	0.35087	-0.03167	0.39959
0.40345	0.08192	0.18196	-0.03146	0.38188	0.11337	0.42302
0.42414	0.12484	0.17951	-0.17321	0.43624	0.29805	0.47173
0.44483	0.07241	0.18593	-0.00180	0.37387	0.07421	0.41755
0.46552	0.14063	0.17288	-0.01640	0.36359	0.15703	0.40260
0.48621	0.07897	0.18408	-0.17196	0.35417	0.25094	0.39915
0.50690	-0.00753	0.18969	-0.10583	0.31083	0.09830	0.36413
0.52759	-0.03654	0.19263	-0.07660	0.29434	0.04006	0.35177
0.54828	-0.10695	0.21088	-0.09252	0.30059	-0.01443	0.36719
0.56897	-0.05919	0.20613	-0.09305	0.30166	0.03386	0.36536
0.58966	-0.12423	0.21177	0.08761	0.23548	-0.21185	0.31670
0.61034	-0.20363	0.22357	0.13546	0.20912	-0.33910	0.30613
0.63103	-0.06189	0.19754	0.12647	0.20780	-0.18835	0.28670
0.65172	-0.08938	0.20135	0.15099	0.20217	-0.24038	0.28533
0.67241	-0.12129	0.19742	0.24881	0.14455	-0.37010	0.24468
0.69310	-0.16923	0.20194	0.22098	0.14805	-0.39022	0.25040
0.71379	-0.15804	0.21333	0.22921	0.17418	-0.38724	0.27541
0.73448	-0.05239	0.19509	0.13004	0.22063	-0.18243	0.29451
0.75517	-0.10057	0.20413	0.10148	0.22317	-0.20205	0.30245
0.77586	-0.04302	0.19467	0.08898	0.22682	-0.13199	0.29890
0.79655	-0.15374	0.21348	0.25159	0.23089	-0.40533	0.31446
0.81724	-0.03361	0.18687	0.25027	0.22947	-0.28388	0.29593
0.83793	-0.01359	0.16894	0.21530	0.21550	-0.22888	0.27382
0.85862	-0.07220	0.17494	0.22519	0.18449	-0.29740	0.25424
0.87931	0.00200	0.15772	0.35803	0.16399	-0.35603	0.22753
0.90000	-0.04829	0.14226	0.20500	0.17568	-0.25329	0.22606
