signal,mMed,mDark,rinv,yukawa,year,category,region,cross_section,signal_yield_unit_xsec,signal_yield_scaled,background_yield,signal_background_ratio
t-channel_mMed-2000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2000,20,0.2,1.0,2017,0SVJ,A,0.1633999943733215,11.874996706843376,1.9403743950814192,33092.0,5.863575471659069e-05
t-channel_mMed-2000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2000,20,0.2,1.0,2017,0SVJ,B,0.1633999943733215,4.833050183951855,0.7897203728637135,4860.0,0.0001624939038814
t-channel_mMed-2000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2000,20,0.2,1.0,2017,0SVJ,C,0.1633999943733215,0.5173085927963257,0.0845282211521904,44985.0,1.8790312582458704e-06
t-channel_mMed-2000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2000,20,0.2,1.0,2017,0SVJ,D,0.1633999943733215,0.3105298280715942,0.0507405721596469,5899.0,8.601554866866754e-06
t-channel_mMed-2000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2000,20,0.2,1.0,2017,1SVJ,A,0.1633999943733215,31.47062742710113,5.142300344513222,22946.0,0.0002241044340849
t-channel_mMed-2000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2000,20,0.2,1.0,2017,1SVJ,B,0.1633999943733215,32.544357461854815,5.31774782615044,5215.0,0.0010197023635954
t-channel_mMed-2000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2000,20,0.2,1.0,2017,1SVJ,C,0.1633999943733215,5.878364086151123,0.9605246586014288,31472.0,3.0519975171626484e-05
t-channel_mMed-2000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2000,20,0.2,1.0,2017,1SVJ,D,0.1633999943733215,4.8791184425354,0.7972479260570536,6792.0,0.0001173804366986
t-channel_mMed-2000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2000,20,0.2,1.0,2017,2SVJ,A,0.1633999943733215,25.134470865130424,4.1069723979387245,5918.0,0.0006939797901214
t-channel_mMed-2000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2000,20,0.2,1.0,2017,2SVJ,B,0.1633999943733215,31.764578253030777,5.19033190781616,1944.0,0.002669923820893
t-channel_mMed-2000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2000,20,0.2,1.0,2017,2SVJ,C,0.1633999943733215,12.18159008026123,1.990471750572794,7998.0,0.0002488711866182
t-channel_mMed-2000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2000,20,0.2,1.0,2017,2SVJ,D,0.1633999943733215,9.018402099609377,1.473606852332523,2542.0,0.0005797037184628
t-channel_mMed-2000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2000,20,0.2,1.0,2017,3PSVJ,A,0.1633999943733215,10.69647690653801,1.7478042663426745,695.0,0.0025148262825074
t-channel_mMed-2000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2000,20,0.2,1.0,2017,3PSVJ,B,0.1633999943733215,17.811675250530243,2.910427635716072,305.0,0.0095423856908723
t-channel_mMed-2000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2000,20,0.2,1.0,2017,3PSVJ,C,0.1633999943733215,4.971115112304688,0.8122801813797196,926.0,0.0008771924204964
t-channel_mMed-2000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2000,20,0.2,1.0,2017,3PSVJ,D,0.1633999943733215,1.7449662685394287,0.2851274784609784,438.0,0.0006509759782214
t-channel_mMed-2000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2000,20,0.2,1.0,2018,0SVJ,A,0.1633999943733215,15.939570289105175,2.6045256955529483,49142.0,5.299999380474845e-05
t-channel_mMed-2000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2000,20,0.2,1.0,2018,0SVJ,B,0.1633999943733215,5.641217023134232,0.921774829838819,6523.0,0.0001413114870211
t-channel_mMed-2000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2000,20,0.2,1.0,2018,0SVJ,C,0.1633999943733215,2.6311960220336914,0.4299374151954111,70693.0,6.081753712466738e-06
t-channel_mMed-2000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2000,20,0.2,1.0,2018,0SVJ,D,0.1633999943733215,1.4713493585586548,0.2404184769096744,8764.0,2.743250535254158e-05
t-channel_mMed-2000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2000,20,0.2,1.0,2018,1SVJ,A,0.1633999943733215,47.30092866718769,7.728971478071351,35202.0,0.0002195605783214
t-channel_mMed-2000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2000,20,0.2,1.0,2018,1SVJ,B,0.1633999943733215,41.32251039147377,6.752097965458334,7136.0,0.0009462020691505
t-channel_mMed-2000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2000,20,0.2,1.0,2018,1SVJ,C,0.1633999943733215,8.555402755737305,1.397952762148975,50266.0,2.7811100189968865e-05
t-channel_mMed-2000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2000,20,0.2,1.0,2018,1SVJ,D,0.1633999943733215,5.758419990539551,0.9409257940533848,10039.0,9.372704393399588e-05
t-channel_mMed-2000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2000,20,0.2,1.0,2018,2SVJ,A,0.1633999943733215,39.17092322185636,6.400528634049138,8813.0,0.0007262599153578
t-channel_mMed-2000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2000,20,0.2,1.0,2018,2SVJ,B,0.1633999943733215,47.01008851826191,7.681448199373342,2731.0,0.002812687000869
t-channel_mMed-2000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2000,20,0.2,1.0,2018,2SVJ,C,0.1633999943733215,11.184401512145996,1.8275311441536244,12429.0,0.0001470376654721
t-channel_mMed-2000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2000,20,0.2,1.0,2018,2SVJ,D,0.1633999943733215,10.385066986083984,1.69691988709269,4005.0,0.0004237003463402
t-channel_mMed-2000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2000,20,0.2,1.0,2018,3PSVJ,A,0.1633999943733215,20.13973380625248,3.290832390621848,987.0,0.0033341766875601
t-channel_mMed-2000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2000,20,0.2,1.0,2018,3PSVJ,B,0.1633999943733215,26.13724540174008,4.270825751578452,438.0,0.0097507437250649
t-channel_mMed-2000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2000,20,0.2,1.0,2018,3PSVJ,C,0.1633999943733215,5.259233474731445,0.8593587201791023,1338.0,0.0006422710913147
t-channel_mMed-2000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2000,20,0.2,1.0,2018,3PSVJ,D,0.1633999943733215,5.906741142272949,0.9651614694120666,680.0,0.0014193551020765
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2016,0SVJ,A,0.0717800036072731,2.701172889210284,0.1938901997313825,25140.0,7.712418445957936e-06
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2016,0SVJ,B,0.0717800036072731,0.7332147359848022,0.0526301563938949,3538.0,1.4875680156555937e-05
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2016,0SVJ,C,0.0717800036072731,0.1463659256696701,0.0105061466725507,31234.0,3.36368914405801e-07
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2016,0SVJ,D,0.0717800036072731,0.3046442866325378,0.0218673679934187,4121.0,5.306325647517278e-06
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2016,1SVJ,A,0.0717800036072731,9.002681476064026,0.6462125088270065,18741.0,3.448121812213897e-05
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2016,1SVJ,B,0.0717800036072731,4.472207557177171,0.3210150745866513,3974.0,8.077883104847795e-05
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2016,1SVJ,C,0.0717800036072731,1.3318687677383425,0.0956015449526726,23117.0,4.135551540107825e-06
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2016,1SVJ,D,0.0717800036072731,2.558479070663452,0.1836476369213553,4870.0,3.770998704750623e-05
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2016,2SVJ,A,0.0717800036072731,7.85111549962312,0.5635530988840654,4901.0,0.0001149873696968
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2016,2SVJ,B,0.0717800036072731,8.993548468919471,0.6455569415412251,1598.0,0.0004039780610395
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2016,2SVJ,C,0.0717800036072731,1.2464632987976074,0.0894711400840257,6260.0,1.4292514390419456e-05
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2016,2SVJ,D,0.0717800036072731,2.430382490158081,0.1744528639106004,2067.0,8.439906333362382e-05
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2016,3PSVJ,A,0.0717800036072731,4.429714769124985,0.3179649421069823,572.0,0.0005558827659212
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2016,3PSVJ,B,0.0717800036072731,4.699536576867104,0.3373327524400326,269.0,0.0012540251020075
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2016,3PSVJ,C,0.0717800036072731,2.109332323074341,0.1514078817592139,748.0,0.0002024169542235
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2016,3PSVJ,D,0.0717800036072731,2.219898223876953,0.1593443025176668,344.0,0.0004632101817374
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2017,0SVJ,A,0.0717800036072731,2.654622383415699,0.1905488042575268,33092.0,5.758153156579439e-06
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2017,0SVJ,B,0.0717800036072731,0.5804789233952761,0.0416667792152589,4860.0,8.573411361164388e-06
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2017,0SVJ,C,0.0717800036072731,0.0278101582080125,0.0019962132564899,44985.0,4.43750862840941e-08
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2017,0SVJ,D,0.0717800036072731,9.999999747378752e-05,7.178000179395769e-06,5899.0,1.2168164399721596e-09
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2017,1SVJ,A,0.0717800036072731,11.504618616774678,0.8258015658123877,22946.0,3.598891161040651e-05
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2017,1SVJ,B,0.0717800036072731,9.213600488379598,0.6613522762918608,5215.0,0.00012681731089
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2017,1SVJ,C,0.0717800036072731,2.2187247276306152,0.1592600689528716,31472.0,5.060373314465925e-06
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2017,1SVJ,D,0.0717800036072731,1.6622865200042725,0.1193189324022281,6792.0,1.756756955274266e-05
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2017,2SVJ,A,0.0717800036072731,14.338541839271784,1.029220584945965,5918.0,0.000173913583127
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2017,2SVJ,B,0.0717800036072731,10.45470940321684,0.7504390786758969,1944.0,0.0003860283326522
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2017,2SVJ,C,0.0717800036072731,2.2426235675811768,0.1609755277707325,7998.0,2.01269727145202e-05
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2017,2SVJ,D,0.0717800036072731,2.9598989486694336,0.2124615572126558,2542.0,8.358047097272062e-05
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2017,3PSVJ,A,0.0717800036072731,6.556246884167194,0.4706074249956942,695.0,0.0006771329856053
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2017,3PSVJ,B,0.0717800036072731,6.8008491806685925,0.4881649787209119,305.0,0.001600540913839
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2017,3PSVJ,C,0.0717800036072731,1.8722656965255733,0.1343912384503793,926.0,0.0001451309270522
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2017,3PSVJ,D,0.0717800036072731,0.9124860763549804,0.0654982538523469,438.0,0.0001495393923569
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2018,0SVJ,A,0.0717800036072731,3.948026934638619,0.2833893876099714,49142.0,5.766745098082525e-06
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2018,0SVJ,B,0.0717800036072731,2.9424667339771986,0.2112102727791644,6523.0,3.237931515854123e-05
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2018,0SVJ,C,0.0717800036072731,0.6268033981323242,0.0449919501789892,70693.0,6.364413757937741e-07
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2018,0SVJ,D,0.0717800036072731,0.1842369139194488,0.0132245263457308,8764.0,1.508960103346748e-06
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2018,1SVJ,A,0.0717800036072731,19.55872003734112,1.4039249948339905,35202.0,3.988196678694365e-05
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2018,1SVJ,B,0.0717800036072731,9.851403861306608,0.7071338047012925,7136.0,9.909386276643672e-05
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2018,1SVJ,C,0.0717800036072731,1.9820256233215328,0.1422698063917273,50266.0,2.8303387258132207e-06
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2018,1SVJ,D,0.0717800036072731,3.4564077854156494,0.2481009633053421,10039.0,2.4713712850417586e-05
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2018,2SVJ,A,0.0717800036072731,16.892448239028454,1.2125399955331366,8813.0,0.0001375853847195
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2018,2SVJ,B,0.0717800036072731,17.0024277837947,1.2204343276531842,2731.0,0.0004468818482801
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2018,2SVJ,C,0.0717800036072731,4.044398784637451,0.2903069593505272,12429.0,2.33572257905324e-05
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2018,2SVJ,D,0.0717800036072731,4.643313407897949,0.3332970531686143,4005.0,8.322023799466027e-05
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2018,3PSVJ,A,0.0717800036072731,7.95440137386322,0.5709669593096001,987.0,0.0005784872941333
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2018,3PSVJ,B,0.0717800036072731,7.731609761714935,0.554974976585926,438.0,0.0012670661565888
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2018,3PSVJ,C,0.0717800036072731,1.1612027883529663,0.0833511403367515,1338.0,6.229532162686959e-05
t-channel_mMed-2500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,2500,20,0.2,1.0,2018,3PSVJ,D,0.0717800036072731,1.44329571723938,0.1035997717898045,680.0,0.0001523526055732
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2016,0SVJ,A,0.0360299982130527,1.2035945914685726,0.0433655109798525,25140.0,1.7249606595008975e-06
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2016,0SVJ,B,0.0360299982130527,0.7418534718453884,0.0267289792649362,3538.0,7.5548273784444e-06
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2016,0SVJ,C,0.0360299982130527,0.2645303308963775,0.0095310273494947,31234.0,3.0514911152893386e-07
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2016,0SVJ,D,0.0360299982130527,0.0062835663557052,0.0002263968845676,4121.0,5.493736582568707e-08
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2016,1SVJ,A,0.0360299982130527,4.474364523543045,0.1612113457878023,18741.0,8.602067434384628e-06
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2016,1SVJ,B,0.0360299982130527,2.5116541609168053,0.0904948949296388,3974.0,2.2771740042687184e-05
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2016,1SVJ,C,0.0360299982130527,0.3903100490570068,0.0140628703700604,23117.0,6.083345749907197e-07
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2016,1SVJ,D,0.0360299982130527,0.5237735509872437,0.0188715601061146,4870.0,3.8750636768202586e-06
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2016,2SVJ,A,0.0360299982130527,4.653539881110191,0.1676670336007696,4901.0,3.421078016746984e-05
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2016,2SVJ,B,0.0360299982130527,2.850298516394105,0.1026962504523463,1598.0,6.426548839320798e-05
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2016,2SVJ,C,0.0360299982130527,1.2169004678726196,0.0438449216829134,6260.0,7.003981099506945e-06
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2016,2SVJ,D,0.0360299982130527,1.193734645843506,0.0430102571566006,2067.0,2.080805861470761e-05
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2016,3PSVJ,A,0.0360299982130527,2.921542700380087,0.1052631782740517,572.0,0.0001840265354441
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2016,3PSVJ,B,0.0360299982130527,2.3723431657999754,0.0854755200245209,269.0,0.0003177528625446
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2016,3PSVJ,C,0.0360299982130527,0.2771547436714172,0.0099858849192202,748.0,1.3350113528369303e-05
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2016,3PSVJ,D,0.0360299982130527,0.6907510161399841,0.0248877578771879,344.0,7.23481333639185e-05
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2017,0SVJ,A,0.0360299982130527,0.6867780731990933,0.0247446127501271,33092.0,7.477521077640249e-07
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2017,0SVJ,B,0.0360299982130527,0.4171435572206974,0.0150296816212481,4860.0,3.0925270825613527e-06
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2017,0SVJ,C,0.0360299982130527,0.1692853271961212,0.0060993500363722,44985.0,1.3558630735516926e-07
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2017,0SVJ,D,0.0360299982130527,0.2507811486721039,0.0090356443385232,5899.0,1.5317247564880838e-06
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2017,1SVJ,A,0.0360299982130527,4.561278549022973,0.1643428579705333,22946.0,7.162157150289084e-06
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2017,1SVJ,B,0.0360299982130527,3.184742208570242,0.1147462560838193,5215.0,2.2003117178105336e-05
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2017,1SVJ,C,0.0360299982130527,1.3786137104034424,0.0496714495223259,31472.0,1.5782743239173226e-06
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2017,1SVJ,D,0.0360299982130527,1.068540096282959,0.0384994977596501,6792.0,5.668359505248848e-06
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2017,2SVJ,A,0.0360299982130527,5.4758854219689965,0.1972961419684243,5918.0,3.333831395208251e-05
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2017,2SVJ,B,0.0360299982130527,5.130787522532046,0.1848622652683827,1944.0,9.509375785410633e-05
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2017,2SVJ,C,0.0360299982130527,1.465681552886963,0.0528085037314215,7998.0,6.602713644838908e-06
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2017,2SVJ,D,0.0360299982130527,0.4901592433452606,0.017660436661841,2542.0,6.94745738073997e-06
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2017,3PSVJ,A,0.0360299982130527,2.348159084096551,0.0846041676039622,695.0,0.0001217326152574
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2017,3PSVJ,B,0.0360299982130527,3.945150040090084,0.1421437488946705,305.0,0.0004660450783431
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2017,3PSVJ,C,0.0360299982130527,0.176419198513031,0.0063563834071726,926.0,6.86434493215194e-06
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2017,3PSVJ,D,0.0360299982130527,0.7727122902870178,0.0278408224382451,438.0,6.356352154850482e-05
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2018,0SVJ,A,0.0360299982130527,2.4498074473813176,0.088266557951472,49142.0,1.7961531470325195e-06
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2018,0SVJ,B,0.0360299982130527,0.2962824562564492,0.0106750563694787,6523.0,1.6365255817076086e-06
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2018,0SVJ,C,0.0360299982130527,0.3078458607196808,0.0110916858116257,70693.0,1.568993508781035e-07
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2018,0SVJ,D,0.0360299982130527,0.058650579303503,0.0021131802674997,8764.0,2.411205234481651e-07
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2018,1SVJ,A,0.0360299982130527,7.610214902088046,0.2741960293231793,35202.0,7.789217354786072e-06
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2018,1SVJ,B,0.0360299982130527,4.981004357337952,0.1794655780940941,7136.0,2.5149324284486284e-05
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2018,1SVJ,C,0.0360299982130527,1.1063146591186523,0.039860515191119,50266.0,7.929915885711823e-07
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2018,1SVJ,D,0.0360299982130527,1.0477006435394287,0.0377486523145397,10039.0,3.760200449700148e-06
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2018,2SVJ,A,0.0360299982130527,7.426749967969954,0.2675857880747466,8813.0,3.0362622044110592e-05
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2018,2SVJ,B,0.0360299982130527,7.221983794588596,0.2602080632137226,2731.0,9.52794079874488e-05
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2018,2SVJ,C,0.0360299982130527,2.269087076187134,0.0817552033002834,12429.0,6.577778043308666e-06
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2018,2SVJ,D,0.0360299982130527,1.8552616834640503,0.0668450751399548,4005.0,1.6690405777766512e-05
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2018,3PSVJ,A,0.0360299982130527,2.8140610102564096,0.1013906131709597,987.0,0.0001027260518449
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2018,3PSVJ,B,0.0360299982130527,4.201198503375053,0.1513691745692828,438.0,0.0003455917227609
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2018,3PSVJ,C,0.0360299982130527,0.9452674984931946,0.0340579862815665,1338.0,2.5454399313577427e-05
t-channel_mMed-3000_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3000,20,0.2,1.0,2018,3PSVJ,D,0.0360299982130527,1.438265323638916,0.0518206970406058,680.0,7.62069074126556e-05
t-channel_mMed-3500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3500,20,0.2,1.0,2016,0SVJ,A,0.019990000873804,1.0715345689095557,0.0214199769688132,25140.0,8.520277235009233e-07
t-channel_mMed-3500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3500,20,0.2,1.0,2016,0SVJ,B,0.019990000873804,0.0376202104380354,0.000752028039529,3538.0,2.1255738822188186e-07
t-channel_mMed-3500_mDark-20_rinv-0p2_alpha-peak_yukawa-1,3500,20,0.2,1.0,2016,0SVJ,C,0.019990000873804,0.0339712239801883,0.0006790847970481,31234.0,2.174184533035012e-08
