Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.16430	0.06176	-0.13852	0.05869	-0.02578	0.08520
0.31897	-0.16430	0.06176	-0.13852	0.05869	-0.02578	0.08520
0.33793	-0.10723	0.05877	-0.14157	0.06042	0.03434	0.08429
0.35690	-0.10723	0.05877	-0.14157	0.06042	0.03434	0.08429
0.37586	-0.08334	0.05691	-0.16132	0.06118	0.07797	0.08355
0.39483	-0.08334	0.05691	-0.16132	0.06118	0.07797	0.08355
0.41379	-0.06617	0.05537	-0.17635	0.06058	0.11018	0.08208
0.43276	-0.06617	0.05537	-0.17635	0.06058	0.11018	0.08208
0.45172	-0.07042	0.05441	-0.19627	0.05784	0.12585	0.07941
0.47069	-0.08782	0.05235	-0.18189	0.05333	0.09408	0.07473
0.48966	-0.08969	0.05417	-0.16799	0.05500	0.07830	0.07720
0.50862	-0.09465	0.05126	-0.16583	0.05236	0.07119	0.07327
0.52759	-0.08255	0.05212	-0.14999	0.05333	0.06744	0.07457
0.54655	-0.06874	0.05000	-0.12496	0.05096	0.05622	0.07139
0.56552	-0.06769	0.04955	-0.11600	0.05046	0.04831	0.07072
0.58448	-0.07558	0.04844	-0.11414	0.04839	0.03856	0.06847
0.60345	-0.07298	0.04551	-0.10479	0.04407	0.03182	0.06336
0.62241	-0.07334	0.04703	-0.08485	0.04454	0.01151	0.06477
0.64138	-0.06600	0.04387	-0.09547	0.04282	0.02947	0.06131
0.66034	-0.06944	0.04532	-0.08821	0.04429	0.01877	0.06337
0.67931	-0.06381	0.04226	-0.08178	0.04058	0.01797	0.05858
0.69828	-0.06273	0.04361	-0.08887	0.04290	0.02614	0.06117
0.71724	-0.05158	0.04027	-0.09704	0.04078	0.04546	0.05731
0.73621	-0.03009	0.03828	-0.08531	0.03947	0.05522	0.05499
0.75517	-0.02431	0.03760	-0.07892	0.03893	0.05461	0.05413
0.77414	-0.03532	0.03674	-0.07332	0.03777	0.03800	0.05269
0.79310	-0.03825	0.03634	-0.07548	0.03751	0.03723	0.05222
0.81207	-0.04071	0.03502	-0.08847	0.03610	0.04776	0.05030
0.83103	-0.03678	0.03442	-0.08313	0.03560	0.04635	0.04952
0.85000	-0.04428	0.03273	-0.08528	0.03328	0.04100	0.04668
