Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.09158	0.06299	-0.13135	0.08556	0.03977	0.10624
0.32069	-0.11292	0.06299	-0.12851	0.08551	0.01560	0.10620
0.34138	-0.12361	0.06227	-0.14992	0.08688	0.02631	0.10689
0.36207	-0.14946	0.06272	-0.20494	0.09009	0.05548	0.10977
0.38276	-0.12125	0.05964	-0.17823	0.08797	0.05698	0.10629
0.40345	-0.11350	0.05780	-0.09782	0.07938	-0.01568	0.09819
0.42414	-0.07374	0.05459	-0.07896	0.07557	0.00522	0.09322
0.44483	-0.04324	0.05191	-0.03527	0.07233	-0.00797	0.08903
0.46552	-0.06580	0.05159	-0.05010	0.07176	-0.01570	0.08838
0.48621	-0.08102	0.05113	-0.07947	0.07336	-0.00155	0.08942
0.50690	-0.08177	0.05013	-0.10614	0.07338	0.02438	0.08887
0.52759	-0.07870	0.04893	-0.09532	0.07059	0.01662	0.08589
0.54828	-0.09816	0.04931	-0.10221	0.07102	0.00406	0.08646
0.56897	-0.08420	0.04823	-0.10845	0.07093	0.02425	0.08578
0.58966	-0.07094	0.04728	-0.09275	0.06997	0.02181	0.08445
0.61034	-0.05262	0.04548	-0.10116	0.06869	0.04854	0.08238
0.63103	-0.05357	0.04522	-0.06425	0.06609	0.01068	0.08008
0.65172	-0.04977	0.04483	-0.07379	0.06677	0.02402	0.08042
0.67241	-0.06235	0.04539	-0.10534	0.06924	0.04299	0.08279
0.69310	-0.05012	0.04428	-0.10006	0.06886	0.04994	0.08187
0.71379	-0.04357	0.04393	-0.13156	0.07065	0.08798	0.08319
0.73448	-0.01706	0.04288	-0.10568	0.06893	0.08863	0.08118
0.75517	-0.00506	0.04206	-0.11915	0.06845	0.11409	0.08034
0.77586	-0.03307	0.04357	-0.09877	0.06841	0.06570	0.08111
0.79655	-0.01343	0.04211	-0.07908	0.06579	0.06565	0.07812
0.81724	-0.03903	0.04195	-0.05576	0.06271	0.01672	0.07545
0.83793	-0.02406	0.04009	-0.04169	0.05926	0.01763	0.07154
0.85862	-0.04287	0.04002	-0.03962	0.05827	-0.00325	0.07069
0.87931	-0.05872	0.04010	-0.03950	0.05742	-0.01922	0.07004
0.90000	-0.06532	0.03921	-0.01627	0.05430	-0.04905	0.06698
