Boundary	Data 1SVJ_NonClosure	Data 1SVJ_NC_err	Background MC 1SVJ_NonClosure	Background MC 1SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.16426	0.04428	-0.06628	0.05638	-0.09798	0.07169
0.32069	-0.14368	0.04329	-0.06803	0.05726	-0.07565	0.07178
0.34138	-0.09284	0.04249	-0.07172	0.05887	-0.02112	0.07260
0.36207	-0.03792	0.04053	-0.07322	0.06036	0.03530	0.07270
0.38276	-0.04290	0.04008	-0.06471	0.05871	0.02181	0.07109
0.40345	-0.02528	0.03950	-0.06974	0.05929	0.04445	0.07124
0.42414	-0.01722	0.03935	-0.05033	0.05821	0.03311	0.07026
0.44483	-0.00120	0.03876	-0.06901	0.05766	0.06781	0.06948
0.46552	-0.00012	0.03808	-0.08556	0.05816	0.08543	0.06952
0.48621	-0.02214	0.03919	-0.10316	0.06014	0.08102	0.07178
0.50690	-0.00655	0.03845	-0.07299	0.05713	0.06644	0.06886
0.52759	-0.01692	0.03811	-0.06652	0.05543	0.04960	0.06727
0.54828	0.00746	0.03695	-0.09980	0.05583	0.10725	0.06695
0.56897	-0.00294	0.03750	-0.11265	0.05583	0.10971	0.06725
0.58966	-0.01592	0.03789	-0.08315	0.05443	0.06723	0.06632
0.61034	-0.01526	0.03661	-0.10717	0.05466	0.09191	0.06579
0.63103	-0.01943	0.03690	-0.10110	0.05499	0.08168	0.06623
0.65172	-0.02098	0.03704	-0.07034	0.05420	0.04935	0.06565
0.67241	-0.01860	0.03719	-0.09153	0.05593	0.07293	0.06717
0.69310	-0.02880	0.03676	-0.08365	0.05409	0.05486	0.06540
0.71379	-0.02789	0.03664	-0.07779	0.05431	0.04989	0.06552
0.73448	-0.03627	0.03668	-0.07148	0.05363	0.03521	0.06497
0.75517	-0.02779	0.03580	-0.05965	0.05159	0.03186	0.06279
0.77586	-0.03454	0.03608	-0.05206	0.05120	0.01752	0.06264
0.79655	-0.03119	0.03586	-0.04378	0.05040	0.01259	0.06185
0.81724	-0.02719	0.03566	-0.03016	0.05038	0.00297	0.06173
0.83793	-0.04789	0.03558	-0.03075	0.04950	-0.01713	0.06096
0.85862	-0.05286	0.03528	-0.04197	0.04962	-0.01089	0.06088
0.87931	-0.04183	0.03426	-0.09221	0.05169	0.05038	0.06201
0.90000	-0.03861	0.02947	-0.10850	0.04633	0.06988	0.05491
