Boundary	Data 0SVJ_NonClosure	Data 0SVJ_NC_err	Background MC 0SVJ_NonClosure	Background MC 0SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.12943	0.02907	-0.09831	0.02903	-0.03112	0.04108
0.32069	-0.11080	0.02857	-0.10218	0.03020	-0.00862	0.04157
0.34138	-0.12320	0.02994	-0.11628	0.03173	-0.00691	0.04362
0.36207	-0.12129	0.03030	-0.11674	0.03288	-0.00456	0.04471
0.38276	-0.11181	0.02963	-0.10061	0.03174	-0.01120	0.04342
0.40345	-0.11075	0.02981	-0.09158	0.03134	-0.01916	0.04325
0.42414	-0.09696	0.02960	-0.09735	0.03142	0.00039	0.04317
0.44483	-0.09224	0.02964	-0.08280	0.03115	-0.00944	0.04299
0.46552	-0.07324	0.02861	-0.09166	0.03116	0.01843	0.04230
0.48621	-0.06582	0.02841	-0.08631	0.03162	0.02049	0.04251
0.50690	-0.06242	0.02835	-0.07751	0.03194	0.01508	0.04271
0.52759	-0.05674	0.02770	-0.06680	0.03157	0.01006	0.04200
0.54828	-0.06134	0.02793	-0.06603	0.03165	0.00469	0.04221
0.56897	-0.05906	0.02791	-0.06570	0.03171	0.00665	0.04224
0.58966	-0.05290	0.02776	-0.06031	0.03115	0.00741	0.04172
0.61034	-0.04836	0.02661	-0.03916	0.02858	-0.00920	0.03905
0.63103	-0.05146	0.02680	-0.05765	0.02971	0.00619	0.04001
0.65172	-0.05471	0.02688	-0.05682	0.02975	0.00210	0.04009
0.67241	-0.05297	0.02685	-0.05680	0.02980	0.00383	0.04011
0.69310	-0.05756	0.02649	-0.06713	0.02921	0.00957	0.03943
0.71379	-0.04630	0.02610	-0.07490	0.03031	0.02860	0.03999
0.73448	-0.05555	0.02633	-0.07473	0.03055	0.01917	0.04033
0.75517	-0.04954	0.02568	-0.08607	0.03031	0.03653	0.03972
0.77586	-0.04087	0.02543	-0.08223	0.02957	0.04137	0.03901
0.79655	-0.04959	0.02563	-0.08541	0.02976	0.03582	0.03928
0.81724	-0.04259	0.02522	-0.08095	0.02955	0.03837	0.03885
0.83793	-0.03525	0.02448	-0.09214	0.02930	0.05690	0.03818
0.85862	-0.04454	0.02447	-0.09010	0.02884	0.04557	0.03782
0.87931	-0.04063	0.02390	-0.09265	0.02871	0.05202	0.03736
0.90000	-0.05828	0.02098	-0.08950	0.02555	0.03123	0.03306
