Boundary	Data 3SVJ_NonClosure	Data 3SVJ_NC_err	Background MC 3SVJ_NonClosure	Background MC 3SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	0.13418	0.16116	-0.35720	0.37278	0.49139	0.40613
0.32069	0.10848	0.16652	-0.32273	0.35985	0.43121	0.39651
0.34138	0.10547	0.16074	-0.09847	0.30770	0.20394	0.34715
0.36207	0.18344	0.14881	-0.18790	0.32859	0.37134	0.36071
0.38276	0.15042	0.14890	-0.17317	0.31396	0.32359	0.34748
0.40345	0.07306	0.16436	-0.24521	0.32996	0.31827	0.36863
0.42414	0.06382	0.16951	-0.20267	0.31526	0.26649	0.35795
0.44483	0.06417	0.16832	-0.12101	0.26562	0.18518	0.31446
0.46552	0.04586	0.16655	-0.11846	0.26068	0.16432	0.30934
0.48621	0.09112	0.15979	0.18219	0.25891	-0.09107	0.30425
0.50690	-0.03366	0.17277	0.24011	0.21385	-0.27377	0.27492
0.52759	-0.06330	0.17467	0.23488	0.20990	-0.29818	0.27308
0.54828	-0.05054	0.16941	0.25714	0.20183	-0.30768	0.26350
0.56897	0.00701	0.16250	0.25678	0.20324	-0.24977	0.26022
0.58966	0.04986	0.15841	0.23686	0.20869	-0.18700	0.26200
0.61034	0.04494	0.15750	0.23783	0.20050	-0.19289	0.25496
0.63103	-0.01650	0.17113	0.19751	0.21104	-0.21401	0.27170
0.65172	0.07469	0.15118	0.25089	0.19761	-0.17620	0.24881
0.67241	0.02619	0.15067	0.21071	0.22377	-0.18453	0.26977
0.69310	0.03586	0.14244	0.25575	0.20795	-0.21989	0.25206
0.71379	-0.00997	0.15228	0.24262	0.24026	-0.25259	0.28445
0.73448	0.01300	0.14844	0.07298	0.26651	-0.05998	0.30506
0.75517	-0.06914	0.16206	0.01590	0.25680	-0.08504	0.30366
0.77586	-0.09976	0.16839	0.05199	0.24291	-0.15175	0.29557
0.79655	-0.02566	0.15145	0.18156	0.19932	-0.20723	0.25033
0.81724	-0.02583	0.15050	0.14176	0.20723	-0.16759	0.25612
0.83793	0.06814	0.12714	-0.01799	0.23892	0.08613	0.27065
0.85862	0.01093	0.13213	0.10950	0.21003	-0.09856	0.24814
0.87931	0.03232	0.12423	0.16871	0.19003	-0.13639	0.22704
0.90000	0.00764	0.11024	0.09416	0.20961	-0.08653	0.23683
