Boundary	Data 3SVJ_NonClosure	Data 3SVJ_NC_err	Background MC 3SVJ_NonClosure	Background MC 3SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	-0.05693	0.21421	0.55940	0.18820	-0.61633	0.28514
225.86207	-0.03423	0.20930	0.55744	0.18895	-0.59167	0.28198
226.72414	0.08075	0.17845	0.41501	0.26306	-0.33426	0.31787
227.58621	0.10471	0.17318	0.42207	0.25905	-0.31736	0.31160
228.44828	0.10471	0.17318	0.42043	0.25958	-0.31571	0.31204
229.31034	0.08482	0.17601	0.42014	0.25960	-0.33533	0.31364
230.17241	0.07014	0.17869	0.42022	0.25942	-0.35008	0.31501
231.03448	0.07740	0.18041	0.29099	0.32762	-0.21358	0.37401
231.89655	0.07740	0.18041	0.29139	0.32740	-0.21399	0.37382
232.75862	0.06908	0.18169	0.29055	0.32753	-0.22148	0.37455
233.62069	0.06608	0.17023	0.25117	0.31797	-0.18509	0.36067
234.48276	0.06221	0.17069	0.25044	0.31776	-0.18823	0.36070
235.34483	0.04462	0.17373	0.24615	0.31787	-0.20153	0.36225
236.20690	0.07188	0.16862	0.24676	0.31705	-0.17488	0.35911
237.06897	0.06807	0.16910	0.24679	0.31655	-0.17872	0.35888
237.93103	0.06426	0.16958	0.24649	0.31648	-0.18222	0.35905
238.79310	0.04686	0.17260	0.24160	0.31837	-0.19474	0.36215
239.65517	0.02919	0.17568	0.23907	0.31938	-0.20988	0.36451
240.51724	-0.03175	0.17758	0.13084	0.35957	-0.16259	0.40103
241.37931	-0.04762	0.18025	0.13029	0.35959	-0.17791	0.40224
242.24138	-0.04089	0.19426	-0.05860	0.49919	0.01772	0.53566
243.10345	-0.03866	0.19366	-0.07446	0.50644	0.03580	0.54220
243.96552	-0.03866	0.19366	-0.09724	0.51767	0.05858	0.55271
244.82759	-0.04926	0.19550	-0.09706	0.51743	0.04779	0.55313
245.68966	-0.04703	0.19494	-0.06679	0.50258	0.01976	0.53906
246.55172	-0.05770	0.19683	-0.04174	0.49035	-0.01596	0.52838
247.41379	-0.04510	0.18410	0.00858	0.43502	-0.05369	0.47237
248.27586	-0.04606	0.18416	0.01818	0.43064	-0.06424	0.46837
249.13793	-0.01511	0.17866	0.00936	0.43438	-0.02447	0.46969
250.00000	0.02320	0.17253	0.02715	0.42824	-0.00395	0.46168
