Boundary	Data 0SVJ_NonClosure	Data 0SVJ_NC_err	Background MC 0SVJ_NonClosure	Background MC 0SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	0.00086	0.02009	0.00294	0.02695	-0.00209	0.03362
225.86207	0.00057	0.02017	0.00177	0.02714	-0.00119	0.03382
226.72414	0.00040	0.01933	0.00206	0.02595	-0.00166	0.03235
227.58621	-0.00061	0.01941	0.00186	0.02607	-0.00247	0.03251
228.44828	0.00055	0.01946	0.00283	0.02618	-0.00227	0.03262
229.31034	0.00201	0.01951	0.00374	0.02631	-0.00173	0.03275
230.17241	0.00363	0.01956	0.00431	0.02647	-0.00068	0.03291
231.03448	0.00774	0.01973	0.01020	0.02574	-0.00246	0.03243
231.89655	0.00699	0.01982	0.01005	0.02592	-0.00305	0.03263
232.75862	0.00291	0.02000	0.00926	0.02609	-0.00635	0.03287
233.62069	0.00177	0.01893	0.00518	0.02466	-0.00340	0.03109
234.48276	0.00104	0.01904	0.00674	0.02473	-0.00570	0.03120
235.34483	0.00090	0.01913	0.00962	0.02478	-0.00872	0.03131
236.20690	0.00136	0.01921	0.00993	0.02493	-0.00857	0.03147
237.06897	0.00115	0.01929	0.00897	0.02511	-0.00782	0.03166
237.93103	0.00357	0.01933	0.00936	0.02523	-0.00579	0.03178
238.79310	0.00471	0.01940	0.00986	0.02541	-0.00515	0.03197
239.65517	0.00760	0.01943	0.00888	0.02561	-0.00128	0.03215
240.51724	0.00572	0.01882	0.01796	0.02465	-0.01224	0.03101
241.37931	0.00816	0.01887	0.01939	0.02467	-0.01123	0.03106
242.24138	0.00167	0.01989	0.01841	0.02553	-0.01675	0.03237
243.10345	0.00460	0.01994	0.01956	0.02567	-0.01495	0.03251
243.96552	0.00303	0.02010	0.02101	0.02576	-0.01798	0.03267
244.82759	0.00572	0.02017	0.01902	0.02600	-0.01330	0.03291
245.68966	0.00363	0.02037	0.02307	0.02614	-0.01944	0.03314
246.55172	0.01106	0.02036	0.02635	0.02632	-0.01529	0.03328
247.41379	0.01476	0.01949	0.02284	0.02561	-0.00808	0.03218
248.27586	0.01305	0.01973	0.02434	0.02590	-0.01129	0.03256
249.13793	0.01398	0.01995	0.02576	0.02610	-0.01178	0.03285
250.00000	0.03270	0.02132	0.02874	0.02859	0.00396	0.03566
