Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	-0.01389	0.06540	-0.06161	0.13150	0.04772	0.14686
225.86207	-0.00246	0.06467	-0.05133	0.13040	0.04888	0.14556
226.72414	-0.01040	0.06224	-0.00479	0.12165	-0.00561	0.13665
227.58621	-0.00970	0.06221	-0.00252	0.12153	-0.00717	0.13653
228.44828	-0.01208	0.06238	-0.00673	0.12220	-0.00535	0.13720
229.31034	-0.00376	0.06191	-0.00359	0.12196	-0.00017	0.13677
230.17241	-0.01151	0.06241	0.00072	0.12163	-0.01223	0.13671
231.03448	-0.02773	0.06392	0.07979	0.11950	-0.10752	0.13553
231.89655	-0.02642	0.06388	0.07952	0.11978	-0.10594	0.13575
232.75862	-0.02175	0.06363	0.08056	0.11982	-0.10231	0.13566
233.62069	0.01654	0.05783	0.04606	0.11395	-0.02952	0.12778
234.48276	0.01118	0.05820	0.04621	0.11420	-0.03503	0.12818
235.34483	0.00776	0.05845	0.04917	0.11401	-0.04140	0.12812
236.20690	0.01392	0.05811	0.07248	0.11144	-0.05856	0.12568
237.06897	0.01610	0.05802	0.11817	0.10583	-0.10207	0.12069
237.93103	0.01089	0.05839	0.11791	0.10609	-0.10702	0.12110
238.79310	0.01273	0.05834	0.12113	0.10590	-0.10840	0.12090
239.65517	0.01458	0.05830	0.11987	0.10630	-0.10529	0.12124
240.51724	-0.00051	0.05695	0.07888	0.10578	-0.07939	0.12014
241.37931	-0.00950	0.05752	0.05177	0.10909	-0.06128	0.12333
242.24138	-0.01088	0.06003	0.02591	0.12160	-0.03679	0.13561
243.10345	-0.01260	0.06021	0.02710	0.12168	-0.03970	0.13576
243.96552	-0.02133	0.06087	0.02973	0.12157	-0.05106	0.13596
244.82759	-0.01646	0.06071	0.02928	0.12198	-0.04574	0.13625
245.68966	-0.02220	0.06118	0.02963	0.12248	-0.05182	0.13691
246.55172	-0.01582	0.06087	0.01457	0.12508	-0.03039	0.13910
247.41379	-0.02058	0.05843	-0.00262	0.12073	-0.01796	0.13412
248.27586	-0.00956	0.05801	-0.00417	0.12162	-0.00540	0.13475
249.13793	-0.01240	0.05844	-0.01321	0.12370	0.00080	0.13681
250.00000	-0.04967	0.06287	0.01060	0.12578	-0.06027	0.14061
