Boundary	Data 3PSVJ_NonClosure	Data 3PSVJ_NC_err	Background MC 3PSVJ_NonClosure	Background MC 3PSVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	-0.02924	0.20172	0.54548	0.19060	-0.57472	0.27752
225.86207	-0.00840	0.19733	0.54339	0.19138	-0.55179	0.27490
226.72414	0.10033	0.16920	0.40002	0.26533	-0.29969	0.31469
227.58621	0.12254	0.16440	0.40670	0.26151	-0.28417	0.30889
228.44828	0.12254	0.16440	0.40504	0.26203	-0.28250	0.30933
229.31034	0.10464	0.16671	0.40475	0.26205	-0.30011	0.31059
230.17241	0.09125	0.16906	0.40481	0.26187	-0.31356	0.31170
231.03448	0.11482	0.16736	0.27248	0.33002	-0.15766	0.37003
231.89655	0.11482	0.16736	0.27288	0.32981	-0.15806	0.36984
232.75862	0.10759	0.16837	0.27201	0.32993	-0.16443	0.37041
233.62069	0.08645	0.16032	0.23175	0.31964	-0.14530	0.35759
234.48276	0.08338	0.16061	0.23070	0.31953	-0.14732	0.35762
235.34483	0.06768	0.16320	0.22545	0.31990	-0.15777	0.35913
236.20690	0.09279	0.15865	0.22601	0.31906	-0.13323	0.35633
237.06897	0.08976	0.15896	0.22614	0.31847	-0.13638	0.35594
237.93103	0.08676	0.15927	0.22577	0.31840	-0.13902	0.35601
238.79310	0.07126	0.16183	0.22088	0.32022	-0.14962	0.35879
239.65517	0.05556	0.16444	0.21835	0.32120	-0.16279	0.36084
240.51724	-0.00493	0.16661	0.11010	0.36122	-0.11503	0.39779
241.37931	-0.00539	0.16654	0.11084	0.36070	-0.11623	0.39729
242.24138	0.00277	0.17730	-0.07789	0.49630	0.08066	0.52702
243.10345	0.01665	0.17454	-0.09363	0.50328	0.11028	0.53268
243.96552	0.01665	0.17454	-0.11630	0.51413	0.13295	0.54295
244.82759	0.00801	0.17589	-0.11617	0.51387	0.12417	0.54314
245.68966	0.01060	0.17523	-0.08635	0.49947	0.09696	0.52931
246.55172	0.00196	0.17660	-0.06164	0.48759	0.06360	0.51858
247.41379	-0.01352	0.17043	-0.01969	0.43459	0.00618	0.46681
248.27586	-0.01363	0.17023	-0.01070	0.43054	-0.00292	0.46297
249.13793	0.01440	0.16539	-0.01948	0.43412	0.03388	0.46456
250.00000	0.04635	0.15994	0.00021	0.42695	0.04613	0.45593
