Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.05436	0.06340	-0.12391	0.08229	0.06956	0.10388
0.32069	-0.07376	0.06441	-0.15272	0.08453	0.07896	0.10627
0.34138	-0.04301	0.06395	-0.13132	0.08754	0.08831	0.10841
0.36207	-0.01342	0.06276	-0.10062	0.08584	0.08720	0.10634
0.38276	-0.02648	0.06295	-0.08774	0.08348	0.06126	0.10456
0.40345	-0.04241	0.06391	-0.13754	0.09039	0.09513	0.11070
0.42414	-0.04279	0.06367	-0.10890	0.09055	0.06611	0.11069
0.44483	-0.04727	0.06352	-0.11901	0.08851	0.07174	0.10895
0.46552	0.00515	0.05915	-0.14035	0.08519	0.14550	0.10371
0.48621	-0.04740	0.06247	-0.13180	0.08412	0.08440	0.10477
0.50690	-0.05490	0.06241	-0.02825	0.07708	-0.02665	0.09918
0.52759	-0.03977	0.06027	0.00500	0.07583	-0.04477	0.09687
0.54828	-0.05193	0.06066	-0.01461	0.07826	-0.03732	0.09902
0.56897	-0.02090	0.05848	0.02885	0.07531	-0.04975	0.09535
0.58966	-0.04200	0.05934	0.03468	0.07134	-0.07668	0.09279
0.61034	-0.06430	0.05857	0.02805	0.06881	-0.09235	0.09036
0.63103	-0.05121	0.05767	0.01529	0.07121	-0.06651	0.09164
0.65172	-0.06694	0.05848	0.03505	0.07112	-0.10199	0.09207
0.67241	-0.02541	0.05641	0.07605	0.06589	-0.10146	0.08674
0.69310	-0.02643	0.05547	0.04854	0.06596	-0.07497	0.08618
0.71379	-0.00159	0.05377	0.04616	0.06933	-0.04775	0.08774
0.73448	-0.02879	0.05517	0.06866	0.06844	-0.09746	0.08791
0.75517	-0.01077	0.05346	0.08451	0.06556	-0.09528	0.08459
0.77586	-0.01553	0.05332	0.05604	0.06787	-0.07157	0.08630
0.79655	-0.04424	0.05447	0.04536	0.06825	-0.08960	0.08732
0.81724	-0.05655	0.05508	0.03510	0.06846	-0.09165	0.08786
0.83793	-0.06798	0.05473	0.03841	0.06600	-0.10640	0.08573
0.85862	-0.07779	0.05492	0.01938	0.06580	-0.09717	0.08571
0.87931	-0.05913	0.05284	0.01792	0.06396	-0.07705	0.08297
0.90000	-0.02955	0.04397	-0.01849	0.06025	-0.01106	0.07459
