Boundary	Data 1SVJ_NonClosure	Data 1SVJ_NC_err	Background MC 1SVJ_NonClosure	Background MC 1SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.02787	0.03738	-0.00233	0.05931	-0.02554	0.07011
0.32069	-0.03077	0.03755	0.01853	0.05696	-0.04930	0.06822
0.34138	-0.04275	0.03737	-0.01244	0.06025	-0.03032	0.07090
0.36207	-0.03306	0.03757	-0.02949	0.05957	-0.00357	0.07043
0.38276	-0.02382	0.03687	-0.03630	0.05904	0.01248	0.06961
0.40345	-0.03677	0.03727	-0.02168	0.06088	-0.01510	0.07138
0.42414	-0.03556	0.03747	-0.03307	0.06053	-0.00249	0.07119
0.44483	-0.04926	0.03872	-0.05007	0.06280	0.00081	0.07378
0.46552	-0.02053	0.03678	-0.03529	0.06100	0.01476	0.07123
0.48621	-0.03651	0.03776	-0.01693	0.05897	-0.01959	0.07002
0.50690	-0.00748	0.03462	0.02606	0.05623	-0.03354	0.06604
0.52759	-0.01796	0.03429	0.04541	0.05547	-0.06337	0.06521
0.54828	-0.00230	0.03367	0.03195	0.05539	-0.03425	0.06482
0.56897	0.01600	0.03299	0.02024	0.05619	-0.00425	0.06516
0.58966	0.02187	0.03278	0.02895	0.05500	-0.00708	0.06403
0.61034	0.01437	0.03201	0.02563	0.05298	-0.01125	0.06190
0.63103	0.01021	0.03217	0.01984	0.05286	-0.00962	0.06188
0.65172	0.01920	0.03184	0.00729	0.05386	0.01191	0.06256
0.67241	-0.00696	0.03162	0.02343	0.05106	-0.03039	0.06006
0.69310	-0.00157	0.03083	0.02670	0.05000	-0.02827	0.05874
0.71379	-0.02282	0.03270	0.02082	0.05046	-0.04364	0.06012
0.73448	-0.02674	0.03288	0.02256	0.05209	-0.04930	0.06160
0.75517	-0.03322	0.03244	-0.00688	0.05357	-0.02634	0.06263
0.77586	-0.05302	0.03316	0.00710	0.05358	-0.06013	0.06301
0.79655	-0.06608	0.03351	0.00327	0.05321	-0.06934	0.06288
0.81724	-0.05274	0.03290	-0.01384	0.05374	-0.03889	0.06301
0.83793	-0.03385	0.03008	-0.04853	0.05294	0.01468	0.06088
0.85862	-0.03308	0.02976	-0.03075	0.05178	-0.00232	0.05972
0.87931	-0.04615	0.02949	-0.05531	0.05181	0.00916	0.05961
0.90000	-0.04773	0.02537	-0.03014	0.04530	-0.01759	0.05192
