Boundary	Data 1SVJ_NonClosure	Data 1SVJ_NC_err	Background MC 1SVJ_NonClosure	Background MC 1SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	-0.01274	0.02004	0.02791	0.03549	-0.04065	0.04076
225.86207	-0.01086	0.02006	0.02863	0.03560	-0.03950	0.04087
226.72414	-0.01167	0.01922	0.01221	0.03449	-0.02388	0.03948
227.58621	-0.01068	0.01927	0.01324	0.03465	-0.02393	0.03964
228.44828	-0.00810	0.01928	0.01581	0.03469	-0.02390	0.03968
229.31034	-0.00934	0.01936	0.01348	0.03492	-0.02282	0.03993
230.17241	-0.00652	0.01936	0.01286	0.03511	-0.01938	0.04009
231.03448	-0.00248	0.01963	0.01407	0.03533	-0.01655	0.04041
231.89655	0.00026	0.01963	0.01154	0.03558	-0.01128	0.04064
232.75862	0.00077	0.01969	0.01272	0.03573	-0.01195	0.04079
233.62069	-0.00783	0.01880	0.02033	0.03359	-0.02816	0.03850
234.48276	-0.00701	0.01885	0.02227	0.03371	-0.02928	0.03862
235.34483	-0.00651	0.01891	0.02260	0.03388	-0.02911	0.03880
236.20690	-0.00355	0.01892	0.01808	0.03421	-0.02162	0.03910
237.06897	-0.00257	0.01899	0.02295	0.03424	-0.02552	0.03915
237.93103	-0.00195	0.01905	0.02796	0.03413	-0.02991	0.03909
238.79310	-0.00088	0.01910	0.02441	0.03447	-0.02529	0.03941
239.65517	0.00237	0.01911	0.02386	0.03470	-0.02149	0.03961
240.51724	-0.00345	0.01859	0.01981	0.03343	-0.02326	0.03825
241.37931	-0.00365	0.01869	0.02426	0.03347	-0.02791	0.03833
242.24138	0.00232	0.01936	0.01588	0.03533	-0.01356	0.04028
243.10345	0.00004	0.01950	0.01445	0.03561	-0.01440	0.04060
243.96552	-0.00360	0.01967	0.01863	0.03571	-0.02223	0.04077
244.82759	-0.00468	0.01980	0.02598	0.03563	-0.03066	0.04076
245.68966	-0.00652	0.01995	0.02398	0.03596	-0.03050	0.04112
246.55172	-0.00905	0.02013	0.02205	0.03624	-0.03110	0.04146
247.41379	-0.01851	0.01955	0.02533	0.03439	-0.04384	0.03956
248.27586	-0.01916	0.01976	0.02927	0.03465	-0.04843	0.03988
249.13793	-0.02027	0.02000	0.02361	0.03532	-0.04389	0.04059
250.00000	-0.00639	0.02129	0.02177	0.03797	-0.02816	0.04353
