Boundary	Data 0SVJ_NonClosure	Data 0SVJ_NC_err	Background MC 0SVJ_NonClosure	Background MC 0SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.00510	0.02839	-0.02960	0.02349	0.02450	0.03685
0.32069	0.00449	0.02790	-0.03264	0.02388	0.03712	0.03672
0.34138	0.00789	0.02663	-0.02355	0.02314	0.03144	0.03528
0.36207	0.00798	0.02679	-0.01425	0.02377	0.02223	0.03581
0.38276	0.01273	0.02629	-0.01748	0.02349	0.03021	0.03526
0.40345	0.00708	0.02641	-0.02763	0.02374	0.03471	0.03551
0.42414	0.00052	0.02641	-0.03087	0.02403	0.03139	0.03570
0.44483	0.00230	0.02654	-0.02781	0.02307	0.03011	0.03516
0.46552	0.01017	0.02559	-0.02477	0.02229	0.03494	0.03394
0.48621	0.00688	0.02522	-0.02184	0.02188	0.02872	0.03339
0.50690	0.01241	0.02323	-0.01866	0.02055	0.03107	0.03102
0.52759	0.00802	0.02280	-0.01928	0.02018	0.02731	0.03045
0.54828	0.00395	0.02272	-0.02152	0.02060	0.02547	0.03067
0.56897	0.00282	0.02272	-0.01312	0.02086	0.01594	0.03084
0.58966	0.01619	0.02243	-0.02079	0.02122	0.03698	0.03088
0.61034	0.01074	0.02217	-0.02504	0.02063	0.03578	0.03029
0.63103	-0.00274	0.02260	-0.02822	0.02122	0.02547	0.03100
0.65172	-0.00248	0.02270	-0.02682	0.02162	0.02434	0.03134
0.67241	-0.01074	0.02225	-0.03440	0.02157	0.02366	0.03099
0.69310	-0.01446	0.02220	-0.02661	0.02126	0.01216	0.03074
0.71379	-0.02158	0.02358	-0.02318	0.02244	0.00160	0.03255
0.73448	-0.01591	0.02389	-0.01755	0.02342	0.00164	0.03346
0.75517	-0.02645	0.02418	-0.01499	0.02343	-0.01146	0.03367
0.77586	-0.02206	0.02465	-0.01217	0.02449	-0.00988	0.03475
0.79655	-0.02518	0.02486	-0.01618	0.02469	-0.00900	0.03504
0.81724	-0.00233	0.02407	-0.00511	0.02489	0.00278	0.03462
0.83793	0.00246	0.02218	0.00121	0.02282	0.00126	0.03182
0.85862	0.00495	0.02194	-0.00594	0.02276	0.01089	0.03161
0.87931	-0.00196	0.02193	-0.00385	0.02264	0.00189	0.03152
0.90000	0.00913	0.02115	0.00059	0.02239	0.00854	0.03080
