Boundary	Data 3PSVJ_NonClosure	Data 3PSVJ_NC_err	Background MC 3PSVJ_NonClosure	Background MC 3PSVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	0.19255	0.25043	-0.10195	0.38871	0.29450	0.46240
0.32069	0.19362	0.23999	-0.12586	0.37134	0.31947	0.44214
0.34138	0.21938	0.21151	-0.40311	0.46893	0.62249	0.51442
0.36207	-0.05128	0.27479	-0.49233	0.53290	0.44105	0.59957
0.38276	-0.07207	0.27025	-0.46194	0.49705	0.38987	0.56577
0.40345	0.00833	0.24308	0.00073	0.34730	0.00760	0.42392
0.42414	0.10410	0.21583	0.16266	0.28603	-0.05856	0.35832
0.44483	0.08366	0.20947	0.07950	0.31498	0.00416	0.37827
0.46552	0.03121	0.21156	0.09711	0.29600	-0.06591	0.36383
0.48621	0.04867	0.20170	0.07628	0.29361	-0.02761	0.35622
0.50690	0.04351	0.18231	0.03010	0.28679	0.01340	0.33983
0.52759	0.06658	0.17336	-0.01907	0.29320	0.08565	0.34062
0.54828	0.00833	0.17873	-0.00579	0.27725	0.01413	0.32987
0.56897	0.02899	0.16878	-0.03901	0.27657	0.06799	0.32400
0.58966	-0.00840	0.16947	-0.03235	0.26381	0.02395	0.31356
0.61034	-0.03852	0.16711	-0.04631	0.25231	0.00779	0.30263
0.63103	0.01124	0.15409	-0.05001	0.24417	0.06125	0.28873
0.65172	0.01227	0.14885	-0.20223	0.26363	0.21450	0.30275
0.67241	0.01167	0.13972	-0.08429	0.22402	0.09596	0.26402
0.69310	0.00972	0.13586	0.00192	0.19879	0.00780	0.24078
0.71379	-0.11080	0.15513	-0.00918	0.19914	-0.10162	0.25244
0.73448	-0.06676	0.14391	-0.04085	0.19713	-0.02591	0.24407
0.75517	-0.10486	0.14544	-0.06256	0.19424	-0.04230	0.24265
0.77586	-0.12113	0.14201	-0.07069	0.18811	-0.05044	0.23569
0.79655	-0.10875	0.13570	-0.10821	0.19717	-0.00053	0.23935
0.81724	-0.13928	0.13530	-0.12077	0.19721	-0.01851	0.23916
0.83793	-0.15651	0.12696	-0.04952	0.17213	-0.10700	0.21388
0.85862	-0.17779	0.12398	-0.06169	0.16722	-0.11610	0.20817
0.87931	-0.17366	0.11816	-0.05555	0.15875	-0.11812	0.19789
0.90000	-0.07421	0.10211	-0.02546	0.14626	-0.04875	0.17838
