Boundary	Data 2PSVJ_NonClosure	Data 2PSVJ_NC_err	Background MC 2PSVJ_NonClosure	Background MC 2PSVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.03816	0.08400	-0.05215	0.09982	0.01399	0.13046
0.32069	-0.04285	0.08256	-0.03265	0.09607	-0.01020	0.12667
0.34138	-0.00696	0.07565	-0.05434	0.09268	0.04738	0.11964
0.36207	-0.03161	0.07675	-0.07345	0.09746	0.04184	0.12405
0.38276	-0.02215	0.07440	-0.05300	0.09278	0.03085	0.11893
0.40345	-0.01654	0.07317	0.01535	0.08933	-0.03189	0.11547
0.42414	-0.01703	0.07245	0.03143	0.08907	-0.04846	0.11481
0.44483	-0.03076	0.07296	0.02434	0.08904	-0.05510	0.11511
0.46552	-0.06140	0.07305	0.04951	0.08288	-0.11092	0.11048
0.48621	-0.05994	0.07171	0.08337	0.07838	-0.14331	0.10623
0.50690	-0.05958	0.06570	0.09926	0.07088	-0.15885	0.09664
0.52759	-0.01837	0.06137	0.05948	0.07235	-0.07785	0.09488
0.54828	0.01330	0.05808	0.03235	0.07195	-0.01905	0.09247
0.56897	0.02600	0.05629	0.00906	0.07226	0.01694	0.09159
0.58966	0.04097	0.05405	-0.03716	0.07536	0.07813	0.09274
0.61034	0.05764	0.05091	-0.04470	0.07151	0.10234	0.08779
0.63103	0.05266	0.05013	-0.01339	0.06651	0.06605	0.08329
0.65172	0.06285	0.04851	-0.03689	0.06593	0.09975	0.08186
0.67241	0.05734	0.04602	-0.02501	0.06177	0.08236	0.07703
0.69310	0.03450	0.04583	-0.02968	0.06088	0.06417	0.07620
0.71379	0.01110	0.04829	-0.03225	0.06223	0.04335	0.07877
0.73448	0.00362	0.04761	-0.02815	0.06205	0.03177	0.07821
0.75517	-0.00758	0.04680	-0.01353	0.05919	0.00594	0.07546
0.77586	-0.01547	0.04583	-0.02183	0.05896	0.00636	0.07468
0.79655	-0.02629	0.04497	-0.03265	0.05911	0.00636	0.07427
0.81724	-0.04637	0.04445	-0.01839	0.05665	-0.02798	0.07201
0.83793	-0.03892	0.04072	-0.00098	0.05054	-0.03794	0.06490
0.85862	-0.03772	0.03913	-0.04578	0.05070	0.00806	0.06404
0.87931	-0.04747	0.03807	-0.02524	0.04814	-0.02223	0.06137
0.90000	-0.02312	0.03519	-0.03539	0.04634	0.01227	0.05819
