Boundary	Data 0SVJ_NonClosure	Data 0SVJ_NC_err	Background MC 0SVJ_NonClosure	Background MC 0SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.00196	0.02962	-0.02956	0.02672	0.02760	0.03989
0.32069	-0.00286	0.02954	-0.03487	0.02706	0.03200	0.04006
0.34138	0.00532	0.02860	-0.03262	0.02752	0.03793	0.03969
0.36207	0.00971	0.02908	-0.02142	0.02713	0.03113	0.03977
0.38276	0.01706	0.02873	-0.02819	0.02704	0.04525	0.03945
0.40345	0.01064	0.02943	-0.01716	0.02727	0.02779	0.04012
0.42414	0.00458	0.02986	-0.03214	0.02784	0.03672	0.04082
0.44483	0.00682	0.03036	-0.02933	0.02868	0.03615	0.04176
0.46552	0.00345	0.03003	-0.02398	0.02941	0.02743	0.04203
0.48621	-0.01233	0.03058	-0.01993	0.03025	0.00760	0.04301
0.50690	-0.02795	0.02924	-0.02017	0.02885	-0.00777	0.04107
0.52759	-0.02543	0.02868	-0.02424	0.02882	-0.00119	0.04066
0.54828	-0.04293	0.02914	-0.01221	0.02910	-0.03073	0.04118
0.56897	-0.02709	0.02851	-0.01018	0.02991	-0.01691	0.04133
0.58966	-0.03250	0.02841	-0.02450	0.02960	-0.00800	0.04103
0.61034	-0.04847	0.02775	-0.04141	0.02969	-0.00706	0.04064
0.63103	-0.04398	0.02738	-0.03148	0.02935	-0.01250	0.04013
0.65172	-0.04335	0.02703	-0.00673	0.02914	-0.03662	0.03975
0.67241	-0.03520	0.02541	-0.00405	0.02809	-0.03114	0.03787
0.69310	-0.03793	0.02480	-0.00727	0.02725	-0.03066	0.03684
0.71379	-0.01292	0.02479	-0.01819	0.02942	0.00527	0.03847
0.73448	-0.00712	0.02412	-0.02069	0.02847	0.01357	0.03731
0.75517	-0.01557	0.02357	-0.02619	0.02751	0.01062	0.03623
0.77586	0.00266	0.02252	-0.02217	0.02706	0.02483	0.03521
0.79655	0.00416	0.02186	-0.02451	0.02676	0.02867	0.03455
0.81724	0.00282	0.02134	-0.02615	0.02612	0.02897	0.03373
0.83793	0.01432	0.01944	-0.03263	0.02432	0.04696	0.03114
0.85862	0.00526	0.01913	-0.03189	0.02386	0.03715	0.03059
0.87931	0.00393	0.01871	-0.02657	0.02364	0.03050	0.03015
0.90000	0.00757	0.01796	-0.03026	0.02302	0.03783	0.02920
