Boundary	Data 1SVJ_NonClosure	Data 1SVJ_NC_err	Background MC 1SVJ_NonClosure	Background MC 1SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	0.00075	0.01774	0.00811	0.03047	-0.00736	0.03526
225.86207	0.00099	0.01776	0.00293	0.03080	-0.00194	0.03555
226.72414	-0.00439	0.01708	0.00013	0.02955	-0.00453	0.03413
227.58621	-0.00013	0.01705	-0.00140	0.02977	0.00127	0.03430
228.44828	-0.00121	0.01710	0.00050	0.02991	-0.00171	0.03445
229.31034	-0.00390	0.01719	-0.00400	0.03026	0.00010	0.03480
230.17241	-0.00418	0.01724	-0.00403	0.03051	-0.00015	0.03504
231.03448	-0.00528	0.01752	-0.00399	0.03096	-0.00128	0.03557
231.89655	-0.00420	0.01757	-0.00192	0.03113	-0.00228	0.03574
232.75862	-0.00515	0.01766	-0.01004	0.03162	0.00490	0.03622
233.62069	-0.00733	0.01674	0.00168	0.02975	-0.00901	0.03414
234.48276	-0.01162	0.01691	0.00518	0.02990	-0.01680	0.03435
235.34483	-0.01142	0.01703	0.00549	0.03025	-0.01691	0.03471
236.20690	-0.01001	0.01713	0.00228	0.03076	-0.01229	0.03521
237.06897	-0.01179	0.01732	0.01064	0.03090	-0.02243	0.03542
237.93103	-0.01108	0.01749	0.00635	0.03151	-0.01743	0.03604
238.79310	-0.01321	0.01773	0.00751	0.03211	-0.02072	0.03668
239.65517	-0.00978	0.01791	0.00666	0.03285	-0.01643	0.03741
240.51724	-0.01680	0.01765	0.01527	0.03197	-0.03206	0.03652
241.37931	-0.01453	0.01793	0.01268	0.03290	-0.02721	0.03747
242.24138	-0.01121	0.01900	0.02400	0.03474	-0.03521	0.03960
243.10345	-0.01146	0.01951	0.02600	0.03580	-0.03746	0.04077
243.96552	-0.01152	0.02012	0.03304	0.03693	-0.04457	0.04206
244.82759	-0.01587	0.02095	0.02414	0.03898	-0.04001	0.04426
245.68966	-0.01606	0.02193	0.03272	0.04103	-0.04877	0.04653
246.55172	-0.01940	0.02326	0.03543	0.04342	-0.05483	0.04926
247.41379	-0.03431	0.02412	0.04025	0.04409	-0.07456	0.05025
248.27586	-0.03399	0.02623	0.03339	0.04916	-0.06738	0.05572
249.13793	-0.03536	0.02931	0.02366	0.05584	-0.05902	0.06307
250.00000	-0.00449	0.03975	0.05770	0.07561	-0.06219	0.08542
