Boundary	Data 2PSVJ_NonClosure	Data 2PSVJ_NC_err	Background MC 2PSVJ_NonClosure	Background MC 2PSVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	0.00631	0.03108	-0.04673	0.05377	0.05303	0.06211
225.86207	0.00331	0.03111	-0.04748	0.05384	0.05079	0.06219
226.72414	-0.01135	0.03004	-0.02969	0.05024	0.01833	0.05854
227.58621	-0.00418	0.02975	-0.01695	0.04990	0.01277	0.05809
228.44828	-0.01120	0.02990	-0.00510	0.04983	-0.00611	0.05812
229.31034	-0.01112	0.02984	-0.00210	0.05001	-0.00902	0.05824
230.17241	-0.01368	0.02988	0.00344	0.04981	-0.01711	0.05809
231.03448	-0.01063	0.03002	0.01921	0.04896	-0.02984	0.05743
231.89655	-0.00714	0.02989	0.02019	0.04916	-0.02733	0.05754
232.75862	-0.01189	0.03002	0.03150	0.04874	-0.04339	0.05724
233.62069	0.00666	0.02777	0.02724	0.04643	-0.02059	0.05410
234.48276	0.00749	0.02775	0.02043	0.04703	-0.01294	0.05461
235.34483	0.01934	0.02744	0.01362	0.04767	0.00573	0.05501
236.20690	0.02542	0.02730	0.01286	0.04800	0.01257	0.05522
237.06897	0.03309	0.02713	0.01612	0.04824	0.01697	0.05534
237.93103	0.03125	0.02726	0.01188	0.04876	0.01937	0.05586
238.79310	0.02932	0.02742	0.00350	0.04965	0.02582	0.05672
239.65517	0.02606	0.02766	-0.00061	0.05059	0.02667	0.05766
240.51724	0.01995	0.02695	0.00810	0.04873	0.01185	0.05568
241.37931	0.03055	0.02687	0.00976	0.04944	0.02079	0.05627
242.24138	0.01469	0.02871	0.03588	0.05055	-0.02119	0.05813
243.10345	0.01567	0.02909	0.02299	0.05244	-0.00733	0.05997
243.96552	0.01241	0.02973	0.03131	0.05334	-0.01890	0.06107
244.82759	0.01049	0.03047	0.04025	0.05472	-0.02976	0.06264
245.68966	0.00540	0.03159	0.02130	0.05814	-0.01590	0.06617
246.55172	0.01071	0.03274	0.01325	0.06205	-0.00253	0.07015
247.41379	0.01115	0.03279	0.05045	0.06056	-0.03930	0.06886
248.27586	0.01903	0.03477	0.05331	0.06531	-0.03428	0.07399
249.13793	0.00265	0.03898	0.03212	0.07212	-0.02947	0.08198
250.00000	0.02397	0.05196	0.08396	0.08948	-0.05999	0.10347
