Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	0.42857	0.23349	0.49294	0.21418	-0.06437	0.31685
0.32069	0.45043	0.22107	0.41315	0.24540	0.03728	0.33029
0.34138	0.36468	0.24496	0.42539	0.23627	-0.06071	0.34034
0.36207	0.36136	0.24235	0.47357	0.21283	-0.11221	0.32253
0.38276	0.31034	0.24936	0.51635	0.19000	-0.20601	0.31349
0.40345	0.19897	0.28421	0.29304	0.26916	-0.09407	0.39143
0.42414	0.38095	0.21997	0.27891	0.26867	0.10204	0.34723
0.44483	0.34429	0.22918	0.42269	0.21095	-0.07840	0.31149
0.46552	0.42000	0.19523	0.43471	0.20292	-0.01471	0.28159
0.48621	0.42857	0.18797	0.30420	0.24164	0.12437	0.30614
0.50690	0.28571	0.22975	0.18055	0.27529	0.10516	0.35857
0.52759	0.30014	0.21768	0.47430	0.25041	-0.17416	0.33180
0.54828	0.26829	0.21740	0.51541	0.22723	-0.24712	0.31448
0.56897	0.23662	0.22010	0.46065	0.24766	-0.22403	0.33133
0.58966	0.13026	0.24183	0.54805	0.20397	-0.41780	0.31636
0.61034	0.13636	0.23416	0.49084	0.22024	-0.35448	0.32146
0.63103	0.01943	0.26184	0.47385	0.22133	-0.45442	0.34285
0.65172	0.08720	0.23625	0.49621	0.20934	-0.40901	0.31565
0.67241	-0.05556	0.26513	0.51795	0.19219	-0.57351	0.32746
0.69310	-0.09852	0.26505	0.47814	0.20000	-0.57666	0.33204
0.71379	-0.08160	0.25401	0.40311	0.22635	-0.48472	0.34023
0.73448	-0.20506	0.27441	0.35364	0.23092	-0.55870	0.35865
0.75517	-0.10442	0.24027	0.32944	0.22660	-0.43386	0.33027
0.77586	-0.06718	0.22341	0.19503	0.29090	-0.26221	0.36679
0.79655	-0.22802	0.24602	0.31160	0.24583	-0.53962	0.34779
0.81724	-0.17421	0.22658	-0.06205	0.40983	-0.11216	0.46830
0.83793	-0.30000	0.24149	-0.07848	0.38623	-0.22152	0.45552
0.85862	-0.30975	0.23498	-0.02408	0.34594	-0.28567	0.41820
0.87931	-0.23918	0.21133	-0.49103	0.52491	0.25186	0.56585
0.90000	-0.25385	0.20459	-0.61547	0.54922	0.36162	0.58609
