Boundary	Data 0SVJ_NonClosure	Data 0SVJ_NC_err	Background MC 0SVJ_NonClosure	Background MC 0SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.08147	0.01763	-0.09718	0.01722	0.01572	0.02464
0.32069	-0.07472	0.01743	-0.10342	0.01744	0.02870	0.02466
0.34138	-0.06399	0.01754	-0.09689	0.01802	0.03290	0.02515
0.36207	-0.05275	0.01759	-0.09335	0.01836	0.04060	0.02543
0.38276	-0.04094	0.01724	-0.09125	0.01812	0.05030	0.02501
0.40345	-0.02548	0.01712	-0.09439	0.01848	0.06891	0.02519
0.42414	-0.01988	0.01713	-0.08809	0.01831	0.06821	0.02508
0.44483	-0.02328	0.01727	-0.08579	0.01832	0.06251	0.02518
0.46552	-0.02435	0.01699	-0.08651	0.01814	0.06217	0.02485
0.48621	-0.02855	0.01707	-0.08457	0.01824	0.05601	0.02498
0.50690	-0.03169	0.01702	-0.08641	0.01796	0.05472	0.02474
0.52759	-0.02916	0.01662	-0.09221	0.01771	0.06305	0.02428
0.54828	-0.02505	0.01642	-0.08643	0.01765	0.06138	0.02411
0.56897	-0.02708	0.01629	-0.08630	0.01781	0.05922	0.02414
0.58966	-0.02062	0.01597	-0.07473	0.01747	0.05411	0.02366
0.61034	-0.01746	0.01527	-0.07811	0.01677	0.06065	0.02268
0.63103	-0.02535	0.01520	-0.07661	0.01670	0.05126	0.02258
0.65172	-0.02563	0.01500	-0.06340	0.01655	0.03777	0.02234
0.67241	-0.02441	0.01476	-0.06978	0.01652	0.04537	0.02215
0.69310	-0.03235	0.01449	-0.06674	0.01606	0.03439	0.02164
0.71379	-0.02880	0.01416	-0.07449	0.01601	0.04569	0.02138
0.73448	-0.02463	0.01383	-0.06717	0.01562	0.04254	0.02086
0.75517	-0.02257	0.01335	-0.06240	0.01504	0.03983	0.02011
0.77586	-0.01953	0.01297	-0.05806	0.01466	0.03853	0.01958
0.79655	-0.01524	0.01256	-0.05254	0.01430	0.03730	0.01904
0.81724	-0.01116	0.01216	-0.04311	0.01383	0.03195	0.01842
0.83793	-0.01383	0.01177	-0.04636	0.01346	0.03252	0.01788
0.85862	-0.01114	0.01138	-0.04731	0.01318	0.03616	0.01741
0.87931	-0.01022	0.01105	-0.05243	0.01300	0.04222	0.01706
0.90000	0.00335	0.01042	-0.03878	0.01232	0.04213	0.01614
