Boundary	Data 1SVJ_NonClosure	Data 1SVJ_NC_err	Background MC 1SVJ_NonClosure	Background MC 1SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	-0.04940	0.03885	0.03883	0.08035	-0.08823	0.08925
225.86207	-0.04687	0.03883	0.03869	0.08058	-0.08556	0.08945
226.72414	-0.07774	0.03824	0.04245	0.07612	-0.12019	0.08518
227.58621	-0.07526	0.03821	0.04562	0.07611	-0.12087	0.08516
228.44828	-0.08050	0.03846	0.04652	0.07631	-0.12702	0.08546
229.31034	-0.08595	0.03875	0.04835	0.07654	-0.13429	0.08579
230.17241	-0.08360	0.03876	0.04859	0.07676	-0.13219	0.08599
231.03448	-0.08644	0.03973	0.01732	0.08273	-0.10376	0.09178
231.89655	-0.08959	0.03995	0.01852	0.08294	-0.10811	0.09206
232.75862	-0.09132	0.04012	0.02657	0.08246	-0.11789	0.09170
233.62069	-0.06890	0.03706	0.02287	0.07737	-0.09177	0.08579
234.48276	-0.06694	0.03709	0.02203	0.07776	-0.08897	0.08615
235.34483	-0.06419	0.03707	0.02406	0.07792	-0.08826	0.08629
236.20690	-0.06390	0.03716	0.02069	0.07854	-0.08460	0.08688
237.06897	-0.06111	0.03716	0.02437	0.07857	-0.08548	0.08691
237.93103	-0.05633	0.03707	0.02560	0.07882	-0.08193	0.08711
238.79310	-0.05512	0.03712	0.01295	0.07987	-0.06807	0.08807
239.65517	-0.05381	0.03716	0.01178	0.08028	-0.06559	0.08847
240.51724	-0.06466	0.03620	0.01674	0.07719	-0.08140	0.08526
241.37931	-0.05895	0.03614	0.00942	0.07772	-0.06836	0.08571
242.24138	-0.06843	0.03809	-0.00294	0.07937	-0.06549	0.08804
243.10345	-0.06680	0.03816	-0.00328	0.07981	-0.06351	0.08846
243.96552	-0.07327	0.03856	0.00347	0.07982	-0.07674	0.08864
244.82759	-0.06941	0.03857	0.00809	0.07984	-0.07750	0.08867
245.68966	-0.06271	0.03845	0.00345	0.08070	-0.06616	0.08939
246.55172	-0.05878	0.03851	-0.01495	0.08241	-0.04382	0.09097
247.41379	-0.05272	0.03667	0.00480	0.07778	-0.05752	0.08599
248.27586	-0.05235	0.03691	0.00989	0.07813	-0.06225	0.08641
249.13793	-0.05176	0.03715	0.00341	0.07963	-0.05517	0.08787
250.00000	-0.06927	0.04005	0.01153	0.08023	-0.08080	0.08967
