Boundary	Data 3PSVJ_NonClosure	Data 3PSVJ_NC_err	Background MC 3PSVJ_NonClosure	Background MC 3PSVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.09878	0.14316	0.23486	0.16583	-0.33363	0.21908
0.32069	0.02152	0.12542	0.17817	0.17857	-0.15665	0.21822
0.34138	-0.08024	0.14182	0.19545	0.16811	-0.27568	0.21994
0.36207	-0.10228	0.14574	0.18111	0.17232	-0.28339	0.22568
0.38276	-0.13539	0.14655	0.15613	0.17340	-0.29152	0.22703
0.40345	-0.07308	0.14008	0.09189	0.17036	-0.16497	0.22056
0.42414	0.00057	0.13029	0.04304	0.16218	-0.04247	0.20803
0.44483	0.12711	0.11235	0.05428	0.16104	0.07283	0.19635
0.46552	0.07739	0.11686	-0.01681	0.21368	0.09421	0.24355
0.48621	0.07282	0.11673	-0.11702	0.23663	0.18984	0.26385
0.50690	0.11302	0.11157	-0.14389	0.23704	0.25691	0.26198
0.52759	0.10586	0.11014	-0.12903	0.22781	0.23490	0.25304
0.54828	0.06790	0.11280	-0.14852	0.23141	0.21641	0.25744
0.56897	0.09356	0.10957	-0.06406	0.21357	0.15762	0.24003
0.58966	0.11751	0.10705	-0.07991	0.21573	0.19742	0.24083
0.61034	0.22342	0.09007	-0.04645	0.19953	0.26988	0.21892
0.63103	0.26360	0.08569	-0.11270	0.20177	0.37629	0.21921
0.65172	0.20435	0.09270	-0.16826	0.21311	0.37261	0.23240
0.67241	0.18254	0.09380	-0.12262	0.20252	0.30517	0.22318
0.69310	0.12312	0.09786	-0.15071	0.20578	0.27382	0.22786
0.71379	0.11664	0.09859	-0.15299	0.21214	0.26963	0.23393
0.73448	0.12728	0.09704	-0.02745	0.17056	0.15474	0.19623
0.75517	0.14512	0.09394	0.06782	0.14688	0.07730	0.17435
0.77586	0.14460	0.09455	0.01363	0.15744	0.13097	0.18365
0.79655	0.12468	0.09491	0.07715	0.14420	0.04753	0.17263
0.81724	0.12670	0.09436	0.06739	0.14405	0.05932	0.17220
0.83793	0.14363	0.09086	0.03717	0.14862	0.10646	0.17419
0.85862	0.08142	0.09635	0.00320	0.15376	0.07822	0.18145
0.87931	0.04368	0.09808	-0.05470	0.15906	0.09839	0.18687
0.90000	-0.00593	0.08933	-0.13859	0.15702	0.13266	0.18065
