Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.02783	0.05099	-0.01086	0.07842	-0.01698	0.09354
0.32069	-0.03810	0.05107	0.01826	0.07438	-0.05636	0.09022
0.34138	-0.06688	0.05356	0.04761	0.07330	-0.11448	0.09079
0.36207	-0.08695	0.05500	0.06979	0.07535	-0.15674	0.09329
0.38276	-0.09060	0.05427	0.06879	0.07422	-0.15939	0.09194
0.40345	-0.08209	0.05378	0.06641	0.07501	-0.14850	0.09230
0.42414	-0.06823	0.05303	0.07246	0.07352	-0.14069	0.09065
0.44483	-0.05695	0.05249	0.08258	0.07633	-0.13954	0.09263
0.46552	-0.05695	0.05154	0.08940	0.07438	-0.14635	0.09050
0.48621	-0.06631	0.05178	0.07157	0.08040	-0.13787	0.09564
0.50690	-0.04996	0.05075	0.04616	0.08214	-0.09613	0.09655
0.52759	-0.05818	0.05038	0.04981	0.07955	-0.10799	0.09416
0.54828	-0.03975	0.04952	0.03339	0.08013	-0.07313	0.09420
0.56897	-0.02319	0.04856	0.00461	0.08242	-0.02780	0.09566
0.58966	-0.01053	0.04772	-0.03306	0.08578	0.02253	0.09816
0.61034	-0.02080	0.04657	-0.01747	0.08027	-0.00332	0.09280
0.63103	-0.05448	0.04815	-0.01905	0.07911	-0.03543	0.09261
0.65172	-0.07502	0.04901	-0.05036	0.08197	-0.02466	0.09550
0.67241	-0.04230	0.04706	-0.07488	0.08383	0.03258	0.09613
0.69310	-0.03005	0.04584	-0.08036	0.08162	0.05031	0.09361
0.71379	-0.02188	0.04528	-0.06411	0.07876	0.04223	0.09085
0.73448	-0.01307	0.04484	-0.11243	0.08127	0.09936	0.09283
0.75517	-0.03828	0.04518	-0.10928	0.07838	0.07100	0.09047
0.77586	-0.06091	0.04606	-0.15235	0.07865	0.09144	0.09114
0.79655	-0.04333	0.04494	-0.17732	0.08022	0.13399	0.09195
0.81724	-0.07059	0.04595	-0.12539	0.08026	0.05480	0.09248
0.83793	-0.08315	0.04529	-0.11436	0.07814	0.03121	0.09032
0.85862	-0.07177	0.04430	-0.09410	0.07615	0.02233	0.08810
0.87931	-0.06634	0.04304	-0.06814	0.07234	0.00180	0.08417
0.90000	-0.08890	0.03777	-0.09142	0.06326	0.00251	0.07368
