Boundary	Data 0SVJ_NonClosure	Data 0SVJ_NC_err	Background MC 0SVJ_NonClosure	Background MC 0SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.07526	0.02671	-0.09777	0.03436	0.02251	0.04352
0.32069	-0.07473	0.02673	-0.09766	0.03387	0.02292	0.04315
0.34138	-0.06952	0.02751	-0.10547	0.03448	0.03595	0.04411
0.36207	-0.06916	0.02813	-0.09417	0.03490	0.02501	0.04482
0.38276	-0.06686	0.02761	-0.06672	0.03308	-0.00014	0.04309
0.40345	-0.06464	0.02780	-0.05239	0.03275	-0.01226	0.04296
0.42414	-0.06109	0.02797	-0.04925	0.03387	-0.01184	0.04392
0.44483	-0.06323	0.02828	-0.06265	0.03353	-0.00058	0.04387
0.46552	-0.06259	0.02771	-0.07369	0.03322	0.01110	0.04325
0.48621	-0.06426	0.02782	-0.05518	0.03289	-0.00907	0.04308
0.50690	-0.05604	0.02781	-0.05140	0.03376	-0.00464	0.04374
0.52759	-0.06159	0.02746	-0.04714	0.03420	-0.01446	0.04386
0.54828	-0.05596	0.02737	-0.04399	0.03440	-0.01196	0.04396
0.56897	-0.04719	0.02712	-0.02843	0.03477	-0.01876	0.04410
0.58966	-0.04623	0.02725	-0.02078	0.03558	-0.02545	0.04481
0.61034	-0.06472	0.02671	-0.02955	0.03411	-0.03517	0.04333
0.63103	-0.06790	0.02698	-0.03388	0.03451	-0.03402	0.04381
0.65172	-0.06935	0.02691	-0.04829	0.03579	-0.02106	0.04478
0.67241	-0.05280	0.02641	-0.05034	0.03579	-0.00246	0.04448
0.69310	-0.05697	0.02599	-0.04079	0.03506	-0.01617	0.04365
0.71379	-0.04755	0.02574	-0.03696	0.03559	-0.01058	0.04392
0.73448	-0.04891	0.02575	-0.02885	0.03538	-0.02006	0.04376
0.75517	-0.05076	0.02537	-0.02828	0.03437	-0.02248	0.04272
0.77586	-0.06220	0.02565	-0.01993	0.03395	-0.04228	0.04255
0.79655	-0.06219	0.02560	-0.02515	0.03367	-0.03704	0.04230
0.81724	-0.06390	0.02563	-0.02175	0.03259	-0.04215	0.04146
0.83793	-0.06142	0.02505	-0.01679	0.03267	-0.04464	0.04117
0.85862	-0.06221	0.02484	-0.02554	0.03288	-0.03667	0.04121
0.87931	-0.05330	0.02416	-0.01419	0.03258	-0.03911	0.04056
0.90000	-0.06036	0.02122	-0.00416	0.02887	-0.05620	0.03583
