Boundary	Data 0SVJ_NonClosure	Data 0SVJ_NC_err	Background MC 0SVJ_NonClosure	Background MC 0SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.03993	0.02436	-0.01811	0.02942	-0.02182	0.03820
0.32069	-0.02860	0.02409	-0.01994	0.02982	-0.00866	0.03834
0.34138	-0.03070	0.02357	-0.02010	0.03031	-0.01059	0.03839
0.36207	-0.03323	0.02407	-0.01899	0.03127	-0.01424	0.03946
0.38276	-0.03160	0.02391	-0.01351	0.03099	-0.01809	0.03914
0.40345	-0.03695	0.02443	-0.00744	0.03207	-0.02951	0.04031
0.42414	-0.03336	0.02465	-0.02278	0.03344	-0.01058	0.04155
0.44483	-0.03821	0.02540	-0.04854	0.03551	0.01033	0.04366
0.46552	-0.03682	0.02510	-0.05406	0.03494	0.01724	0.04302
0.48621	-0.04370	0.02548	-0.05286	0.03587	0.00916	0.04400
0.50690	-0.02179	0.02340	-0.04380	0.03304	0.02202	0.04049
0.52759	-0.01956	0.02295	-0.03837	0.03273	0.01881	0.03997
0.54828	-0.02735	0.02309	-0.03323	0.03255	0.00589	0.03991
0.56897	-0.03285	0.02308	-0.02690	0.03233	-0.00595	0.03972
0.58966	-0.02876	0.02282	-0.01607	0.03087	-0.01269	0.03839
0.61034	-0.01899	0.02167	-0.02621	0.02987	0.00722	0.03691
0.63103	-0.00600	0.02121	-0.01271	0.03014	0.00671	0.03686
0.65172	-0.00351	0.02089	-0.00674	0.02904	0.00324	0.03577
0.67241	0.00051	0.01971	-0.00246	0.02785	0.00296	0.03412
0.69310	-0.00659	0.01931	-0.00011	0.02760	-0.00648	0.03368
0.71379	0.01261	0.01928	-0.00420	0.02871	0.01681	0.03458
0.73448	-0.00323	0.01920	-0.00189	0.02856	-0.00135	0.03441
0.75517	-0.00817	0.01869	-0.01178	0.02809	0.00361	0.03374
0.77586	0.00349	0.01799	-0.00762	0.02758	0.01111	0.03293
0.79655	0.00208	0.01758	-0.00199	0.02634	0.00406	0.03167
0.81724	0.00003	0.01718	-0.00102	0.02605	0.00105	0.03120
0.83793	-0.00870	0.01605	0.00328	0.02358	-0.01198	0.02852
0.85862	-0.01095	0.01565	-0.00299	0.02329	-0.00796	0.02806
0.87931	-0.00867	0.01526	-0.00185	0.02280	-0.00682	0.02743
0.90000	-0.00283	0.01465	0.00574	0.02195	-0.00857	0.02639
