Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.07068	0.07176	-0.01280	0.10908	-0.05788	0.13056
0.32069	-0.02327	0.06757	0.02027	0.09812	-0.04355	0.11914
0.34138	-0.04391	0.06472	-0.01540	0.09607	-0.02851	0.11584
0.36207	-0.04808	0.06470	-0.06129	0.09975	0.01321	0.11890
0.38276	-0.05674	0.06362	-0.06386	0.09931	0.00712	0.11794
0.40345	-0.00806	0.06035	-0.07858	0.09993	0.07052	0.11674
0.42414	0.00408	0.05940	-0.10853	0.10189	0.11262	0.11794
0.44483	0.04043	0.05691	-0.05273	0.09347	0.09316	0.10943
0.46552	0.01874	0.05688	-0.09541	0.09444	0.11415	0.11024
0.48621	0.01107	0.05640	-0.06931	0.09514	0.08039	0.11060
0.50690	0.01839	0.05252	-0.05646	0.08671	0.07485	0.10137
0.52759	0.01119	0.05178	-0.04499	0.08696	0.05618	0.10121
0.54828	-0.00857	0.05206	-0.05988	0.08546	0.05131	0.10007
0.56897	-0.03092	0.05202	-0.03325	0.08205	0.00233	0.09715
0.58966	-0.02128	0.05081	-0.03081	0.08042	0.00953	0.09513
0.61034	-0.00294	0.04772	-0.02645	0.07801	0.02351	0.09145
0.63103	-0.00499	0.04690	-0.03506	0.08022	0.03007	0.09292
0.65172	-0.00542	0.04607	-0.01594	0.07690	0.01052	0.08964
0.67241	-0.01008	0.04358	0.01538	0.07054	-0.02547	0.08292
0.69310	0.00131	0.04207	0.00758	0.06917	-0.00627	0.08096
0.71379	-0.01792	0.04349	0.00421	0.07119	-0.02213	0.08342
0.73448	-0.01058	0.04219	0.00672	0.06884	-0.01730	0.08074
0.75517	-0.00754	0.04071	-0.00103	0.06742	-0.00651	0.07876
0.77586	-0.02593	0.04032	-0.02397	0.06913	-0.00195	0.08003
0.79655	-0.02676	0.03914	-0.03579	0.06755	0.00902	0.07807
0.81724	-0.03005	0.03789	0.00281	0.06332	-0.03286	0.07379
0.83793	-0.02901	0.03471	-0.01785	0.05950	-0.01115	0.06888
0.85862	-0.01832	0.03303	-0.00947	0.05688	-0.00886	0.06578
0.87931	-0.00853	0.03152	-0.00999	0.05527	0.00146	0.06362
0.90000	0.00554	0.02952	-0.00811	0.05364	0.01366	0.06122
