Boundary	Data 1SVJ_NonClosure	Data 1SVJ_NC_err	Background MC 1SVJ_NonClosure	Background MC 1SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	0.02325	0.02930	-0.02222	0.04260	0.04546	0.05170
0.32069	0.03344	0.02883	-0.03358	0.04415	0.06703	0.05273
0.34138	0.03136	0.02803	-0.03365	0.04254	0.06501	0.05095
0.36207	0.02167	0.02864	-0.01957	0.04447	0.04124	0.05290
0.38276	0.01732	0.02843	-0.00656	0.04345	0.02388	0.05192
0.40345	0.02299	0.02853	0.00281	0.04371	0.02018	0.05220
0.42414	0.02339	0.02858	-0.00100	0.04441	0.02439	0.05281
0.44483	0.02217	0.02875	0.03150	0.04597	-0.00933	0.05422
0.46552	0.01390	0.02851	0.03187	0.04475	-0.01797	0.05306
0.48621	0.01419	0.02827	0.03318	0.04474	-0.01900	0.05292
0.50690	0.01383	0.02647	0.01603	0.04129	-0.00220	0.04905
0.52759	0.02043	0.02571	0.01585	0.03977	0.00458	0.04736
0.54828	0.02006	0.02555	0.01778	0.03961	0.00229	0.04714
0.56897	0.00965	0.02555	0.02714	0.03813	-0.01749	0.04590
0.58966	-0.00462	0.02556	0.03181	0.03808	-0.03643	0.04586
0.61034	-0.00771	0.02450	0.04239	0.03543	-0.05010	0.04308
0.63103	-0.01017	0.02418	0.03166	0.03513	-0.04182	0.04265
0.65172	-0.00571	0.02370	0.05010	0.03413	-0.05581	0.04155
0.67241	-0.02789	0.02293	0.03594	0.03361	-0.06383	0.04069
0.69310	-0.02726	0.02228	0.04259	0.03274	-0.06985	0.03960
0.71379	-0.03611	0.02293	0.01954	0.03512	-0.05565	0.04194
0.73448	-0.03513	0.02235	0.01068	0.03443	-0.04581	0.04105
0.75517	-0.03244	0.02155	0.00749	0.03346	-0.03994	0.03980
0.77586	-0.03699	0.02109	0.00809	0.03272	-0.04508	0.03893
0.79655	-0.03751	0.02046	0.00709	0.03207	-0.04460	0.03804
0.81724	-0.03465	0.01978	0.01483	0.03111	-0.04948	0.03687
0.83793	-0.02500	0.01800	0.01516	0.02862	-0.04016	0.03381
0.85862	-0.01918	0.01731	0.01865	0.02799	-0.03783	0.03291
0.87931	-0.02079	0.01682	0.01781	0.02725	-0.03860	0.03202
0.90000	-0.02554	0.01620	0.01092	0.02666	-0.03646	0.03119
