Boundary	Data 1SVJ_NonClosure	Data 1SVJ_NC_err	Background MC 1SVJ_NonClosure	Background MC 1SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	0.02706	0.04507	0.02888	0.06021	-0.00182	0.07521
0.32069	0.05179	0.04414	0.02226	0.06202	0.02953	0.07612
0.34138	0.02409	0.04462	0.00174	0.06304	0.02236	0.07723
0.36207	-0.00060	0.04676	-0.01186	0.06643	0.01125	0.08124
0.38276	-0.01370	0.04634	0.00984	0.06351	-0.02354	0.07862
0.40345	-0.00800	0.04622	0.02365	0.05948	-0.03165	0.07532
0.42414	0.01515	0.04525	0.01129	0.06101	0.00386	0.07596
0.44483	0.00265	0.04672	0.03175	0.05831	-0.02910	0.07472
0.46552	-0.00008	0.04618	0.04132	0.05773	-0.04140	0.07393
0.48621	-0.00618	0.04649	0.04159	0.05915	-0.04778	0.07524
0.50690	-0.05089	0.04617	0.01952	0.05625	-0.07040	0.07277
0.52759	-0.06886	0.04589	-0.02048	0.05765	-0.04838	0.07368
0.54828	-0.05624	0.04510	-0.02328	0.05711	-0.03296	0.07277
0.56897	-0.05605	0.04515	-0.03035	0.05712	-0.02570	0.07281
0.58966	-0.06061	0.04523	-0.04595	0.05832	-0.01466	0.07381
0.61034	-0.07916	0.04418	-0.03163	0.05568	-0.04753	0.07108
0.63103	-0.08211	0.04430	-0.05453	0.05698	-0.02758	0.07218
0.65172	-0.08265	0.04404	-0.06568	0.05693	-0.01697	0.07198
0.67241	-0.11101	0.04348	-0.08490	0.05792	-0.02611	0.07242
0.69310	-0.07476	0.04115	-0.06252	0.05546	-0.01224	0.06906
0.71379	-0.09866	0.04431	-0.08745	0.06242	-0.01121	0.07654
0.73448	-0.10733	0.04450	-0.08606	0.06093	-0.02127	0.07545
0.75517	-0.09058	0.04303	-0.06389	0.06081	-0.02669	0.07450
0.77586	-0.08474	0.04271	-0.04489	0.05947	-0.03985	0.07321
0.79655	-0.05015	0.04113	-0.01888	0.05908	-0.03127	0.07198
0.81724	-0.03246	0.03998	0.00106	0.05744	-0.03352	0.06999
0.83793	-0.02288	0.03679	0.01528	0.05357	-0.03816	0.06499
0.85862	-0.02089	0.03619	0.00193	0.05363	-0.02282	0.06470
0.87931	-0.03449	0.03594	-0.00417	0.05319	-0.03032	0.06419
0.90000	-0.02306	0.03048	0.01138	0.04516	-0.03443	0.05448
