Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.09409	0.09254	-0.03046	0.10889	-0.06363	0.14290
0.32069	-0.11716	0.09241	-0.08591	0.11600	-0.03125	0.14831
0.34138	-0.12486	0.08650	-0.06550	0.11082	-0.05936	0.14058
0.36207	-0.10125	0.08311	-0.11868	0.11792	0.01743	0.14426
0.38276	-0.08921	0.08028	-0.10741	0.11503	0.01820	0.14027
0.40345	-0.07642	0.07742	-0.05811	0.10509	-0.01831	0.13053
0.42414	-0.04586	0.07379	-0.09009	0.10431	0.04423	0.12777
0.44483	-0.04451	0.07275	-0.00644	0.09668	-0.03807	0.12099
0.46552	-0.04500	0.07058	-0.03088	0.09636	-0.01412	0.11944
0.48621	-0.00240	0.06608	-0.01611	0.09753	0.01371	0.11781
0.50690	-0.02324	0.06217	-0.00888	0.09003	-0.01435	0.10941
0.52759	-0.04212	0.06192	-0.02460	0.08866	-0.01752	0.10814
0.54828	-0.03325	0.06053	-0.00665	0.08855	-0.02661	0.10726
0.56897	-0.01716	0.05913	0.02537	0.08583	-0.04253	0.10422
0.58966	0.00130	0.05762	-0.00850	0.08944	0.00980	0.10640
0.61034	-0.00996	0.05723	-0.02628	0.08895	0.01633	0.10577
0.63103	-0.00562	0.05649	-0.02633	0.08953	0.02071	0.10587
0.65172	-0.02196	0.05709	-0.02460	0.08899	0.00264	0.10572
0.67241	-0.04113	0.05588	-0.04015	0.08781	-0.00098	0.10408
0.69310	-0.05505	0.05590	-0.03634	0.08677	-0.01872	0.10322
0.71379	-0.07203	0.05919	-0.13932	0.09950	0.06729	0.11577
0.73448	-0.07330	0.05948	-0.17819	0.10175	0.10490	0.11786
0.75517	-0.08696	0.06002	-0.17603	0.10132	0.08907	0.11776
0.77586	-0.07272	0.05944	-0.14697	0.10023	0.07425	0.11653
0.79655	-0.07802	0.05874	-0.11320	0.09563	0.03518	0.11223
0.81724	-0.03030	0.05411	-0.07979	0.09137	0.04950	0.10619
0.83793	-0.04917	0.05099	-0.07609	0.08291	0.02692	0.09733
0.85862	-0.05256	0.05008	-0.02261	0.07705	-0.02995	0.09190
0.87931	-0.05670	0.04949	0.00322	0.07354	-0.05993	0.08864
0.90000	-0.07231	0.04876	0.03109	0.06804	-0.10339	0.08371
