Boundary	Data 3SVJ_NonClosure	Data 3SVJ_NC_err	Background MC 3SVJ_NonClosure	Background MC 3SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-0.02632	0.38361	-0.50236	0.56707	0.47605	0.68463
0.32069	0.01099	0.35506	-0.43082	0.52278	0.44181	0.63196
0.34138	-0.13013	0.36568	-0.07461	0.37898	-0.05552	0.52663
0.36207	-0.13662	0.35643	-0.14153	0.38497	0.00491	0.52464
0.38276	-0.24938	0.37542	-0.10785	0.36192	-0.14153	0.52147
0.40345	-0.22746	0.35107	-0.14105	0.35457	-0.08642	0.49897
0.42414	-0.09754	0.29670	-0.11966	0.33698	0.02212	0.44898
0.44483	0.06546	0.24972	-0.09428	0.39543	0.15974	0.46768
0.46552	0.17315	0.21353	-0.04516	0.35805	0.21831	0.41689
0.48621	0.02803	0.24342	0.01371	0.37305	0.01433	0.44544
0.50690	0.08333	0.20656	-0.37453	0.46207	0.45787	0.50614
0.52759	0.07895	0.20283	-0.34702	0.43918	0.42597	0.48376
0.54828	-0.04478	0.22522	-0.27633	0.43478	0.23154	0.48965
0.56897	-0.02376	0.21679	-0.36482	0.45673	0.34106	0.50557
0.58966	-0.05697	0.21733	-0.36824	0.44981	0.31128	0.49957
0.61034	-0.07689	0.21744	-0.38954	0.44469	0.31265	0.49501
0.63103	0.00659	0.19468	-0.39330	0.43753	0.39990	0.47889
0.65172	0.04532	0.18447	-0.44036	0.44262	0.48568	0.47952
0.67241	-0.00244	0.18216	-0.38919	0.41235	0.38675	0.45080
0.69310	-0.03419	0.18593	-0.28034	0.37682	0.24615	0.42019
0.71379	0.02448	0.17750	-0.62565	0.51160	0.65013	0.54152
0.73448	-0.04731	0.18976	-0.70736	0.53351	0.66005	0.56625
0.75517	-0.03050	0.18275	-0.53923	0.47739	0.50873	0.51117
0.77586	0.05083	0.16504	-0.12397	0.34438	0.17481	0.38188
0.79655	-0.04980	0.17855	-0.16055	0.34749	0.11075	0.39068
0.81724	0.03306	0.15804	-0.05509	0.30040	0.08814	0.33944
0.83793	0.08322	0.14054	-0.03669	0.26212	0.11990	0.29742
0.85862	0.10138	0.13517	0.11124	0.21264	-0.00986	0.25196
0.87931	0.18153	0.12042	0.16833	0.19704	0.01320	0.23092
0.90000	0.15823	0.12099	0.15195	0.19154	0.00628	0.22655
