Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	-0.18462	0.40974	-0.57013	0.68747	0.38551	0.80031
225.86207	-0.15489	0.38971	-0.52960	0.66274	0.37471	0.76883
226.72414	-0.09991	0.35064	-0.43680	0.61017	0.33689	0.70374
227.58621	-0.09991	0.35064	-0.44127	0.61160	0.34137	0.70499
228.44828	-0.13991	0.36162	-0.44581	0.61291	0.30590	0.71164
229.31034	-0.04211	0.31883	-0.42792	0.59493	0.38582	0.67497
230.17241	-0.04211	0.31883	-0.38255	0.57098	0.34045	0.65396
231.03448	-0.13978	0.34855	-0.04806	0.45842	-0.09172	0.57588
231.89655	-0.13978	0.34855	-0.01808	0.44367	-0.12170	0.56421
232.75862	-0.25281	0.37606	0.06739	0.40554	-0.32020	0.55306
233.62069	-0.09136	0.30741	0.10378	0.35231	-0.19513	0.46757
234.48276	-0.13277	0.31694	0.10445	0.34830	-0.23722	0.47092
235.34483	-0.13277	0.31694	0.09538	0.34764	-0.22815	0.47043
236.20690	-0.21672	0.33624	0.11947	0.33659	-0.33619	0.47576
237.06897	-0.21672	0.33624	0.15505	0.32075	-0.37177	0.46469
237.93103	-0.16795	0.32000	0.16537	0.31618	-0.33332	0.44985
238.79310	-0.16795	0.32000	0.14698	0.32186	-0.31493	0.45386
239.65517	-0.16795	0.32000	0.27870	0.27125	-0.44666	0.41949
240.51724	-0.20644	0.30767	0.19571	0.28015	-0.40215	0.41611
241.37931	-0.14079	0.28191	0.19603	0.27947	-0.33682	0.39696
242.24138	-0.24317	0.29145	0.16842	0.31618	-0.41159	0.43001
243.10345	-0.16536	0.26786	0.14208	0.32610	-0.30744	0.42201
243.96552	-0.16536	0.26786	0.09341	0.34374	-0.25877	0.43579
244.82759	-0.21539	0.27334	0.07767	0.34941	-0.29306	0.44362
245.68966	-0.22982	0.27229	0.11322	0.33838	-0.34304	0.43433
246.55172	-0.20369	0.26569	0.05359	0.36202	-0.25728	0.44905
247.41379	-0.29142	0.26907	-0.03801	0.37414	-0.25341	0.46085
248.27586	-0.26505	0.26277	-0.05969	0.38141	-0.20536	0.46316
249.13793	-0.23954	0.25670	-0.05650	0.37997	-0.18305	0.45855
250.00000	-0.25128	0.25303	-0.02008	0.36737	-0.23121	0.44608
